"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"642","RSL24D1",-11.3870642517474,1.01488672126273e-12,6.62679927653175e-12,"-"
"643","STAT3",11.1284230850319,1.02502928815511e-12,6.68261706990081e-12,"+"
"644","MIR3660",-10.5484301568832,1.03667843548987e-12,6.74806832542476e-12,"-"
"645","TUBB",-9.07642949640088,1.05036901054212e-12,6.80548205903024e-12,"-"
"646","SMYD4",-9.07642949640088,1.05036901054212e-12,6.80548205903024e-12,"-"
"647","VAV1",-9.07642949640088,1.05036901054212e-12,6.80548205903024e-12,"-"
"648","HHAT",-11.7685638249474,1.0541112504004e-12,6.81918882975075e-12,"-"
"649","VGF",11.9511910320831,1.07222448173566e-12,6.92567800837579e-12,"+"
"650","CCKAR",-11.4685828494733,1.08397507896206e-12,6.99080543232145e-12,"-"
"651","CAMK1D",-9.25466353919272,1.10768156091325e-12,7.13272058886073e-12,"-"
"652","KCTD17",-9.25366283688192,1.11278276993318e-12,7.15457879073603e-12,"-"
"653","EDN2",-10.7166553057767,1.12144233830815e-12,7.1992132958465e-12,"-"
"654","TACC1",-11.3239183931604,1.13036474729039e-12,7.24539605602649e-12,"-"
"655","RADX",-9.05472553717585,1.13233777259003e-12,7.24696174457621e-12,"-"
"656","MAPKAPK3",9.22299817978623,1.16118957508514e-12,7.41592055598395e-12,"+"
"657","GABRR2",9.22279474455886,1.16227571690874e-12,7.41592055598395e-12,"+"
"658","NR4A1",9.21790147430081,1.21609621750223e-12,7.7475309175826e-12,"+"
"659","ZDHHC18",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"660","LOC101928696",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"661","SNORA36C",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"662","XIRP1",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"663","GTF3C5",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"664","MRPL43",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"665","UPF3A",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"666","TAOK1",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"667","KAT7",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"668","PLEKHG2",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"669","MFNG",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"670","NUP50",8.97699779846245,1.28957907717207e-12,8.0685305843363e-12,"+"
"671","ZC3H4",-9.21083210114793,1.3466684339924e-12,8.41316553695399e-12,"-"
"672","PTPN4",-9.18763345727512,1.37710065638682e-12,8.59048504698443e-12,"-"
"673","SETDB1",9.22609672174111,1.39361804057676e-12,8.6603810904372e-12,"+"
"674","ANKRD44",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"675","ZBTB47",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"676","MELTF",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"677","INSIG1",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"678","MYBL1",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"679","CCNE2",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"680","LOC101928453",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"681","LOC101927419",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"682","KCTD14",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"683","MAP3K12",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"684","LRCOL1",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"685","TM9SF2",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"686","SIPA1L3",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"687","SIX5",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"688","RTN4R",8.94567423719467,1.4234261859044e-12,8.6603810904372e-12,"+"
"689","IL2RG",9.22609640575154,1.39362004353457e-12,8.6603810904372e-12,"+"
"690","LINC00628",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"691","RNF130",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"692","TEAD1",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"693","PHLDB1",-8.96646069507412,1.49784567196648e-12,8.93167717906611e-12,"-"
"694","MIR6777",-8.96646069507412,1.49784567196648e-12,8.93167717906611e-12,"-"
"695","COX11",-9.26038843371787,1.49239499671772e-12,8.93167717906611e-12,"-"
"696","CYB561",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"697","MIER2",-8.96646069507412,1.49784567196648e-12,8.93167717906611e-12,"-"
"698","TMEM230",-8.96646069507412,1.49784567196648e-12,8.93167717906611e-12,"-"
"699","SNAI1",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"700","LOC101927932",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"701","PJA1",-8.96646069507412,1.49784567196648e-12,8.93167717906611e-12,"-"
"702","PRPS1",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"703","LOC101928402",-8.96881643572628,1.48568042854493e-12,8.93167717906611e-12,"-"
"704","DLEC1",9.13506222531115,1.51028809054507e-12,8.9930790846093e-12,"+"
"705","CLINT1",11.4998754788959,1.5779891232867e-12,9.38288000683381e-12,"+"
"706","TMEM156",11.378444505208,1.62576064659757e-12,9.64160979401334e-12,"+"
"707","TCEA1",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"708","CERCAM",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"709","LRP4",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"710","HOXB8",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"711","PSPN",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"712","HMGXB4",8.90454550758162,1.637601663487e-12,9.64160979401334e-12,"+"
"713","RNU5F-1",9.10410148505898,1.65870996678318e-12,9.75219099685143e-12,"+"
"714","TEX44",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"715","TRIM38",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"716","NLRP6",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"717","GDF11",-9.18739303222448,1.73527818853958e-12,1.01469590894514e-11,"-"
"718","DRAIC",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"719","TRAP1",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"720","QPRT",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"721","CDH3",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"722","LINC01572",-9.18739040338309,1.73531156999647e-12,1.01469590894514e-11,"-"
"723","GRWD1",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"724","TRPC4AP",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"725","TBC1D10A",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"726","TXN2",8.86014789656911,1.75732163619793e-12,1.01469590894514e-11,"+"
"727","C19orf73",9.16527003041484,1.79113192343067e-12,1.03279573906759e-11,"+"
"728","LEPROT",-8.90605286679814,1.81525477316299e-12,1.03955573894798e-11,"-"
"729","INSRR",-8.90605286679814,1.81525477316299e-12,1.03955573894798e-11,"-"
"730","BUB1",-8.90605286679814,1.81525477316299e-12,1.03955573894798e-11,"-"
"731","RGS14",-8.90605286679814,1.81525477316299e-12,1.03955573894798e-11,"-"
"732","SMC3",-8.90605286679814,1.81525477316299e-12,1.03955573894798e-11,"-"
"733","GIMAP6",-11.1588413285132,1.83997372422567e-12,1.05227419535526e-11,"-"
"734","KLF10",-9.09748431401552,1.8441128928609e-12,1.05320452954671e-11,"-"
"735","TMED10",-9.18698558211153,1.86257742950141e-12,1.06094552400182e-11,"-"
"736","ARID3B",-9.18696052522791,1.86272878259862e-12,1.06094552400182e-11,"-"
"737","ZNF217",-11.6074890877064,1.86764723978465e-12,1.06230355891143e-11,"-"
"738","NASP",8.85764330460037,1.90589885305587e-12,1.07820890580434e-11,"+"
"739","ACADVL",8.85764330460037,1.90589885305587e-12,1.07820890580434e-11,"+"
"740","LOC729966",8.85764330460037,1.90589885305587e-12,1.07820890580434e-11,"+"
"741","NCOA6",8.85764330460037,1.90589885305587e-12,1.07820890580434e-11,"+"
"742","MMEL1",9.01895961205789,1.92448706895038e-12,1.08725738450674e-11,"+"
"743","CYB5RL",9.0184075556114,1.92946534045561e-12,1.08860278697038e-11,"+"
"744","MIR5187",8.84200851818211,1.99396946063841e-12,1.11747593302089e-11,"+"
"745","RTN4IP1",8.84200851818211,1.99396946063841e-12,1.11747593302089e-11,"+"
"746","TG",8.84200851818211,1.99396946063841e-12,1.11747593302089e-11,"+"
"747","HSPA8",8.84200851818211,1.99396946063841e-12,1.11747593302089e-11,"+"
"748","RPL18",8.84200851818211,1.99396946063841e-12,1.11747593302089e-11,"+"
"749","MIR4689",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"750","LINC02482",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"751","TRIM40",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"752","XPO7",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"753","EHBP1L1",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"754","MIR6781",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"755","CCDC137",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"756","IL12RB1",8.83816718275781,2.01865294932428e-12,1.11933772004859e-11,"+"
"757","ACTA2-AS1",-8.86343779748514,2.07484120804561e-12,1.14443872949042e-11,"-"
"758","TMEM8A",-8.86343779748514,2.07484120804561e-12,1.14443872949042e-11,"-"
"759","CTRB2",-8.86343779748514,2.07484120804561e-12,1.14443872949042e-11,"-"
"760","NCOA3",-9.07641027045388,2.07136649676288e-12,1.14443872949042e-11,"-"
"761","SPEN",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"762","LINC01398",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"763","LOC101928370",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"764","CD48",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"765","BATF3",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"766","TRABD2A",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"767","SGO2",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"768","CD200R1L",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"769","MAP6D1",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"770","FBXL5",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"771","LOC257396",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"772","B3GALT4",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"773","DAXX",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"774","ABCB4",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"775","CDHR3",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"776","MIR6851",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"777","C9orf78",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"778","SLC35G1",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"779","GLB1L3",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"780","PHC1",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"781","NELL2",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"782","MGAT2",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"783","GPX2",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"784","B2M",-9.05879648693718,2.20207281314978e-12,1.16585099255874e-11,"-"
"785","EXOSC6",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"786","TMEM88",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"787","HSPB9",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"788","MIR3188",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"789","CALM3",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"790","FCGRT",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"791","PXMP4",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"792","NORAD",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"793","PTPN1",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"794","UCKL1",8.81182221133112,2.19470619885851e-12,1.16585099255874e-11,"+"
"795","SDF2L1",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"796","UBA1",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"797","NHSL2",-8.82014041902058,2.21656307506994e-12,1.16585099255874e-11,"-"
"798","GPR3",9.0006748091224,2.29590386570582e-12,1.20606879762391e-11,"+"
"799","PDE2A",10.7572515668947,2.31945685727036e-12,1.21691653888327e-11,"+"
"800","MAML1",-9.33937743755069,2.3989091812761e-12,1.25702841098868e-11,"-"
"801","DLEU1",8.97046579089292,2.41441224832306e-12,1.26357255243075e-11,"+"
"802","CTRL",8.97011604993835,2.41835501780706e-12,1.26405788461935e-11,"+"
"803","IL15RA",8.7689881022865,2.53207555187329e-12,1.32020655639961e-11,"+"
"804","MIR3649",8.7689881022865,2.53207555187329e-12,1.32020655639961e-11,"+"
"805","TLCD1",-9.07640422123053,2.60154800665704e-12,1.35306318162609e-11,"-"
"806","PSMC4",-9.07640422123053,2.60154800665704e-12,1.35306318162609e-11,"-"
"807","HK1",10.7977706916591,2.74290981848689e-12,1.42481759096618e-11,"+"
"808","S100A13",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"809","FARS2",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"810","IFRD1",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"811","MTIF3",-9.05844806625847,2.76516779600699e-12,1.43138564632386e-11,"-"
"812","MIR626",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"813","ZNF263",8.94557312810951,2.77613575717759e-12,1.43138564632386e-11,"+"
"814","PROCA1",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"815","UPF1",-8.77061660225231,2.78287047174129e-12,1.43138564632386e-11,"-"
"816","LINC02298",9.22600332943138,2.81940738658668e-12,1.44840144173669e-11,"+"
"817","COQ2",-11.3109027218101,3.03027220467183e-12,1.55482265385365e-11,"-"
"818","SNORA31",-11.4328775486445,3.14566209138518e-12,1.61205568301793e-11,"-"
"819","CABYR",-11.2489984103743,3.16237321729033e-12,1.61864084577303e-11,"-"
"820","LRRC47",8.68672656960958,3.29370373991169e-12,1.68175469886843e-11,"+"
"821","MBLAC1",8.68672656960958,3.29370373991169e-12,1.68175469886843e-11,"+"
"822","TRNAU1AP",-8.71709789784486,3.32401137489649e-12,1.69105044703472e-11,"-"
"823","WAC-AS1",-8.71709789784486,3.32401137489649e-12,1.69105044703472e-11,"-"
"824","OAS1",-8.71709789784486,3.32401137489649e-12,1.69105044703472e-11,"-"
"825","RNVU1-7",-8.91973069677948,3.37960427626959e-12,1.71724862134813e-11,"-"
"826","FA2H",8.94525955266992,3.49391914961404e-12,1.77318511806078e-11,"+"
"827","IMPG2",-8.90618398251705,3.51409447736229e-12,1.77956618486851e-11,"-"
"828","TRIM55",-8.90618396545625,3.51498282698265e-12,1.77956618486851e-11,"-"
"829","TTN-AS1",-8.96847062262117,3.63867012156016e-12,1.83774760838315e-11,"-"
"830","IL23A",-8.96847642812324,3.63863975907902e-12,1.83774760838315e-11,"-"
"831","KPNA6",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"832","DPYD-AS2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"833","MAN1A2",-10.7701386691547,3.80711676082512e-12,1.88651630554099e-11,"-"
"834","LINC01126",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"835","FBXO41",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"836","UBXN4",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"837","CRBN",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"838","NR1D2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"839","NR1I2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"840","DTHD1",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"841","HNRNPAB",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"842","SBDS",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"843","STRA8",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"844","CDCA2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"845","NSUN6",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"846","SKIDA1",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"847","KLLN",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"848","CYP26C1",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"849","NFRKB",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"850","KLRB1",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"851","BCDIN3D-AS1",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"852","MON2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"853","ESD",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"854","TK2",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"855","NIP7",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"856","CHMP1B",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"857","PLCG1-AS1",11.1162834156214,3.86123804903189e-12,1.88651630554099e-11,"+"
"858","BCR",-8.65189052310114,3.8574639269158e-12,1.88651630554099e-11,"-"
"859","CHST1",10.9916928792258,3.97377092458882e-12,1.93923721954323e-11,"+"
"860","IL22",8.81172377877335,4.04597119020352e-12,1.97217572434107e-11,"+"
"861","RAB29",9.10404087304753,4.05942550076364e-12,1.97643573742174e-11,"+"
"862","ZBTB10",-10.7301600982766,4.06537247504097e-12,1.97703496698048e-11,"-"
"863","VASH1",9.10346603406003,4.07011671112582e-12,1.97704858088522e-11,"+"
"864","TNRC6C",-11.0419773626734,4.12580132775037e-12,2.00177768124184e-11,"-"
"865","PRKDC",-10.8629686904472,4.21502738157543e-12,2.04270459925598e-11,"-"
"866","ATOX1",-8.9193037941889,4.23970061763832e-12,2.05228925971592e-11,"-"
"867","NEURL3",10.9712225158139,4.26718961344893e-12,2.05921440652292e-11,"+"
"868","TAPT1-AS1",8.85978063484431,4.28306986826205e-12,2.05921440652292e-11,"+"
"869","MAPK14",8.85977585502652,4.28315983983358e-12,2.05921440652292e-11,"+"
"870","KIAA1549",8.85978063484431,4.28306986826205e-12,2.05921440652292e-11,"+"
"871","CRY1",8.85975678130042,4.28348034944654e-12,2.05921440652292e-11,"+"
"872","BUB1B",8.85975678130042,4.28348034944654e-12,2.05921440652292e-11,"+"
"873","MAPK8IP1",-8.80852518173741,4.29189459424867e-12,2.06089600676866e-11,"-"
"874","MATN1-AS1",-8.80795927497061,4.30319027892877e-12,2.06159698848793e-11,"-"
"875","LINC01160",-8.80795927497061,4.30319027892877e-12,2.06159698848793e-11,"-"
"876","PKHD1",-8.62114568583875,4.51645782182084e-12,2.15392391229499e-11,"-"
"877","ITGB7",-8.62114568583875,4.51645782182084e-12,2.15392391229499e-11,"-"
"878","INTS6-AS1",-8.62114568583875,4.51645782182084e-12,2.15392391229499e-11,"-"
"879","PKIG",-8.62114568583875,4.51645782182084e-12,2.15392391229499e-11,"-"
"880","POU3F2",-10.6617852952907,4.62727374041723e-12,2.20426494543512e-11,"-"
"881","UQCRHL",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"882","USP1",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"883","TSACC",-8.86326867156577,5.01538127889644e-12,2.3744517333735e-11,"-"
"884","GRHL1",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"885","EXOG",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"886","EEFSEC",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"887","RAB43",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"888","RNF14",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"889","HABP4",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"890","BARHL1",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"891","BNIP3",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"892","MIR630",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"893","HBQ1",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"894","SLC9A3R2",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"895","ZNF500",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"896","MRPL27",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"897","LMTK3",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"898","BCL2L12",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"899","KLK14",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"900","APCDD1L",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"901","PDXK",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"902","LINC01521",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"903","MB",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"904","BCOR",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"905","MIR934",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"906","MIR718",8.54611638202682,5.13180646573566e-12,2.3744517333735e-11,"+"
"907","OLFML3",8.81139315751473,5.30449155102213e-12,2.4491800562861e-11,"+"
"908","C10orf91",8.81136554579357,5.30499878603955e-12,2.4491800562861e-11,"+"
"909","PHTF1",-8.81974492506755,5.35570261977472e-12,2.45099403734668e-11,"-"
"910","AFF1-AS1",-8.81974492506755,5.35570261977472e-12,2.45099403734668e-11,"-"
"911","LOC101927630",-8.81974492506755,5.35570261977472e-12,2.45099403734668e-11,"-"
"912","MIR1207",-8.81977772756535,5.35489018119052e-12,2.45099403734668e-11,"-"
"913","TBK1",-8.81974797043796,5.35563225024844e-12,2.45099403734668e-11,"-"
"914","TRIM69",-8.81974492506755,5.35570261977472e-12,2.45099403734668e-11,"-"
"915","LAMA3",-8.81977355076908,5.35499309881491e-12,2.45099403734668e-11,"-"
"916","ADNP-AS1",-8.81974797043796,5.35563225024844e-12,2.45099403734668e-11,"-"
"917","LINC00392",-11.3870187551968,5.47851646651063e-12,2.50446467040486e-11,"-"
"918","AKT1",10.8124759625449,5.53845615485396e-12,2.52910764718386e-11,"+"
"919","FBXO44",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"920","SHE",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"921","CRABP2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"922","LRRC71",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"923","PRKCE",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"924","ZFYVE28",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"925","MIR548AG1",-10.399304620117,5.72931113894483e-12,2.53448751581137e-11,"-"
"926","NUP155",8.70438593001111,5.77998584235608e-12,2.53448751581137e-11,"+"
"927","CATSPER3",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"928","CD83",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"929","BAG2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"930","HEBP2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"931","RAET1E",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"932","TBL2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"933","CUX1",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"934","SSPO",10.9457311450522,5.58148213897678e-12,2.53448751581137e-11,"+"
"935","CTSB",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"936","LOC101929116",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"937","NAP1L4",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"938","TP53I11",8.70438593001111,5.77998584235608e-12,2.53448751581137e-11,"+"
"939","LRP1",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"940","MMP17",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"941","WDR24",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"942","NDUFB10",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"943","NTN3",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"944","LOC100128770",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"945","FLOT2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"946","MEOX1",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"947","NXPH3",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"948","MIR3186",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"949","NR2C2AP",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"950","CLPTM1",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"951","MIR3190",8.70467365534209,5.77223930912516e-12,2.53448751581137e-11,"+"
"952","TNNT1",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"953","EIF2S2",8.70467365534209,5.77223930912516e-12,2.53448751581137e-11,"+"
"954","JPH2",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"955","ZBTB46",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"956","MSL3",8.50976261682248,5.76398287804314e-12,2.53448751581137e-11,"+"
"957","ZNF385D-AS1",-10.7777400344948,5.84729532941482e-12,2.55864948026168e-11,"-"
"958","CNTRL",11.1423779610394,5.84133053637793e-12,2.55864948026168e-11,"+"
"959","LINC01686",-9.01915403797159,5.8932766241121e-12,2.57608087677559e-11,"-"
"960","LOC388813",-11.2895674931229,5.90051669215935e-12,2.57655895557625e-11,"-"
"961","INKA2-AS1",8.50295352562824,5.94507926441739e-12,2.58256707527852e-11,"+"
"962","HSD11B1",8.50295352562824,5.94507926441739e-12,2.58256707527852e-11,"+"
