"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"3040","LOC105377245",-10.4227172662987,1.57499052507402e-11,8.62980828163092e-11,"-"
"3041","SIX1",-10.8713995994482,1.58972741078927e-11,8.70769137833502e-11,"-"
"3042","AJAP1",-10.2430710789352,1.63663963694283e-11,8.96170494166886e-11,"-"
"3043","SERPINI2",-10.6155074416279,1.63762231216942e-11,8.96413895951562e-11,"-"
"3044","LMCD1",-11.1079038214109,1.63947378457912e-11,8.97132550254087e-11,"-"
"3045","CEP68",-8.46446722965105,1.64277810239445e-11,8.9729093642389e-11,"-"
"3046","SST",-8.46446722965105,1.64277810239445e-11,8.9729093642389e-11,"-"
"3047","TCP10",-8.46438156665076,1.64353403795959e-11,8.9729093642389e-11,"-"
"3048","NCKAP1L",-8.46438156665076,1.64353403795959e-11,8.9729093642389e-11,"-"
"3049","LINGO1-AS2",-8.46444443710417,1.64307780512234e-11,8.9729093642389e-11,"-"
"3050","ELL",-8.46446722965105,1.64277810239445e-11,8.9729093642389e-11,"-"
"3051","BAIAP2L2",-8.46446722965105,1.64277810239445e-11,8.9729093642389e-11,"-"
"3052","AFF3",-10.6737936867665,1.6558563927606e-11,9.03722147254697e-11,"-"
"3053","ADGRG1",-8.39423736632084,1.66881895872515e-11,9.10498440729935e-11,"-"
"3054","MIR4797",-8.39301039037396,1.67809910225958e-11,9.14363648882492e-11,"-"
"3055","ZNF395",-8.39301039037472,1.6780991022545e-11,9.14363648882492e-11,"-"
"3056","MAFA-AS1",-8.39301039037396,1.67809910225958e-11,9.14363648882492e-11,"-"
"3057","MIR7152",-8.39301039037396,1.67809910225958e-11,9.14363648882492e-11,"-"
"3058","GALNT18",-10.5453313734974,1.6946126467316e-11,9.2305960943781e-11,"-"
"3059","TNFSF4",-10.1216904461757,1.70847633890465e-11,9.30306975388519e-11,"-"
"3060","PTPN14",-10.6748612240988,1.71292864309907e-11,9.32426549284352e-11,"-"
"3061","SLC14A1",-10.9688814616221,1.73101440973193e-11,9.41963640081829e-11,"-"
"3062","LOC101927447",11.3967614562793,1.79157265054416e-11,9.74599139128482e-11,"+"
"3063","LAMP5-AS1",-8.56700509108175,1.79466021639241e-11,9.75960013857274e-11,"-"
"3064","LOC105375972",-10.2208456853021,1.83524206659006e-11,9.97703234438334e-11,"-"
"3065","MYCL",-8.62035634275065,1.846694849066e-11,1.00360183037169e-10,"-"
"3066","ATP6V0A1",-8.61910616101267,1.85702258172384e-11,1.00888536020137e-10,"-"
"3067","FAM83A",-11.1191059467824,1.89068882396025e-11,1.02684068277489e-10,"-"
"3068","CARMIL1",-11.2031748999412,1.90756755015543e-11,1.03566990491979e-10,"-"
"3069","BNC1",-10.2631525202414,1.91433059423877e-11,1.039003085964e-10,"-"
"3070","DNAJC6",-10.6510318216427,1.92220815120503e-11,1.04259919161909e-10,"-"
"3071","GPATCH2",-10.4716423706443,1.92168227270609e-11,1.04259919161909e-10,"-"
"3072","LINC02239",-10.6752825957846,1.92319102113878e-11,1.04279273564807e-10,"-"
"3073","SMLR1",-10.4772989032543,1.94624345054863e-11,1.05494881730519e-10,"-"
"3074","LOC101927237",-11.0329657795338,1.96021543542651e-11,1.06217659427129e-10,"-"
"3075","ZHX2",-10.2653991303579,1.97198902018814e-11,1.06820881656175e-10,"-"
"3076","STK32A",-10.5889895909314,2.03567053823064e-11,1.10234603885916e-10,"-"
"3077","SLF1",-10.9612573139625,2.05973033466058e-11,1.11501229068708e-10,"-"
"3078","MGAM2",-10.7660398502208,2.06082754030744e-11,1.1152438056823e-10,"-"
"3079","MIR1202",-9.99228941376734,2.08471387921209e-11,1.12780380272932e-10,"-"
"3080","CA8",-10.5939231341924,2.08889468717172e-11,1.12969866247465e-10,"-"
"3081","PCAT1",-11.0173690603993,2.10161685028968e-11,1.1362100576201e-10,"-"
"3082","ZNF704",-10.5785153549618,2.12359298623009e-11,1.14771863632819e-10,"-"
"3083","IL6",-11.0610368749409,2.1629972558764e-11,1.16863591602768e-10,"-"
"3084","TMEM106B",-11.1492152765564,2.18479433182301e-11,1.18002980496679e-10,"-"
"3085","LOC105375843",-10.6069858681113,2.20205407511832e-11,1.18896644179079e-10,"-"
"3086","PGPEP1L",-10.2432022774619,2.21426584166058e-11,1.19517258990733e-10,"-"
"3087","CPNE2",-11.2445818289339,2.23608076252555e-11,1.20655643865851e-10,"-"
"3088","ATP6V1H",-10.7411617471358,2.27068699737745e-11,1.22483268508148e-10,"-"
"3089","SERAC1",11.304828585408,2.28173455178182e-11,1.23039340980996e-10,"+"
"3090","LINC01847",-10.567426008811,2.30473420873113e-11,1.24239345355451e-10,"-"
"3091","BVES-AS1",-10.447052463933,2.30897310055928e-11,1.24427579864173e-10,"-"
"3092","LINC02123",-11.2833781781598,2.31040202046941e-11,1.24464315831045e-10,"-"
"3093","XACT",-10.9688949971741,2.33544360878516e-11,1.25772661466325e-10,"-"
"3094","PHF14",-10.4773093286355,2.33864342632232e-11,1.25904277803008e-10,"-"
"3095","ABCE1",-10.5780109992214,2.43204996609196e-11,1.30890650356038e-10,"-"
"3096","LOC102724612",-10.1219986716537,2.44895442046561e-11,1.31757861051989e-10,"-"
"3097","HAPLN1",-10.8033294204825,2.45294929062147e-11,1.31930178669299e-10,"-"
"3098","ZNF536",-10.8942834550567,2.47019380670601e-11,1.32814778044874e-10,"-"
"3099","LOC101929413",-10.9689013219326,2.48659808364952e-11,1.33653644012101e-10,"-"
"3100","DACT2",-10.1217314539419,2.49545109911115e-11,1.34086222444821e-10,"-"
"3101","MIR4297",-10.1057141143734,2.49983310106839e-11,1.34278361704277e-10,"-"
"3102","FAM50B",-10.1246615396369,2.5469664196464e-11,1.36766020799645e-10,"-"
"3103","PIP4P2",-10.7247064009926,2.54818928895918e-11,1.36787589385089e-10,"-"
"3104","DDX25",-8.51197132508782,2.57617876003651e-11,1.38245520637655e-10,"-"
"3105","OPRK1",-10.1216916732785,2.59519244314836e-11,1.39221000082197e-10,"-"
"3106","MIR4465",-10.5889354836733,2.59866418748724e-11,1.39362361142868e-10,"-"
"3107","NPVF",-10.6220463900939,2.61679899272938e-11,1.40289735506576e-10,"-"
"3108","EHBP1",-10.7680107105497,2.66994924582787e-11,1.43093129304231e-10,"-"
"3109","KIAA1217",-10.5236408895892,2.68712600942429e-11,1.43967378382054e-10,"-"
"3110","CDCA7L",-10.6188105922243,2.6939664812009e-11,1.44287458769657e-10,"-"
"3111","ARHGAP32",-10.6026264765224,2.69859941839523e-11,1.44489136972708e-10,"-"
"3112","LINC00424",-10.3534039395886,2.72513302010749e-11,1.45862920038337e-10,"-"
"3113","CCSAP",-8.23851078456363,2.73832743723103e-11,1.46287107511088e-10,"-"
"3114","DHX57",-8.23848052309962,2.73557494937732e-11,1.46287107511088e-10,"-"
"3115","TTN",-8.23851078456363,2.73832743723103e-11,1.46287107511088e-10,"-"
"3116","CCDC125",-8.23848052309962,2.73557494937732e-11,1.46287107511088e-10,"-"
"3117","LOC101929341",-8.23851078456363,2.73832743723103e-11,1.46287107511088e-10,"-"
"3118","FGF3",-8.23851078456363,2.73832743723103e-11,1.46287107511088e-10,"-"
"3119","SEC22B",-8.23848771253673,2.74680288041118e-11,1.46504949020202e-10,"-"
"3120","NDST1",-8.23848771253673,2.74680288041118e-11,1.46504949020202e-10,"-"
"3121","NOV",-10.8101919420096,2.74657578513953e-11,1.46504949020202e-10,"-"
"3122","MIR1203",-8.23848771253673,2.74680288041118e-11,1.46504949020202e-10,"-"
"3123","SUN2",-8.23848771253673,2.74680288041118e-11,1.46504949020202e-10,"-"
"3124","ROBO2",-10.8302210990467,2.79582915990245e-11,1.49072107287116e-10,"-"
"3125","LDHD",-10.9425621986753,2.79866712762016e-11,1.49175674703261e-10,"-"
"3126","CCR4",-10.6798858441553,2.84380315549426e-11,1.5153304274174e-10,"-"
"3127","HAO1",-10.7782031106176,2.87185410880984e-11,1.52978810011018e-10,"-"
"3128","TNFRSF10D",-11.0299437943533,2.88033103246655e-11,1.53381310766609e-10,"-"
"3129","GAP43",-11.086290658831,2.90254789880026e-11,1.54514989933896e-10,"-"
"3130","CEP295",-10.735963959444,2.93633552404884e-11,1.56263708703136e-10,"-"
"3131","MIR4319",-9.48686325416897,2.9605221380103e-11,1.57500534183448e-10,"-"
"3132","LOC101929427",-10.2509631111665,2.96202402389403e-11,1.57530121858246e-10,"-"
"3133","LOC101927932",10.9395288461425,3.02723201875739e-11,1.60946708383153e-10,"+"
"3134","LINC01725",-10.7734540542747,3.03189707104573e-11,1.61123511565551e-10,"-"
"3135","ADAM28",-10.686745979305,3.03249209796483e-11,1.61123511565551e-10,"-"
"3136","TNNT3",10.3733302089615,3.10434997263732e-11,1.64888895070854e-10,"+"
"3137","LINC01622",-10.480153260465,3.10580798778043e-11,1.64913750884471e-10,"-"
"3138","LINC01020",-10.4069365479027,3.14726583457804e-11,1.67061845145208e-10,"-"
"3139","CLDN34",-10.6449366769833,3.15616983855461e-11,1.67481111821613e-10,"-"
"3140","MLXIP",-10.9033829364427,3.15739565482674e-11,1.67492800708437e-10,"-"
"3141","SGMS1-AS1",-10.4009536135253,3.16925795594798e-11,1.68068544324182e-10,"-"
"3142","LINC01037",-10.4853945655191,3.1752981252806e-11,1.68335266940799e-10,"-"
"3143","OLIG3",10.8356441601345,3.18515149719242e-11,1.68803908650125e-10,"+"
"3144","MIR4767",-10.890597535073,3.27146052393588e-11,1.73322894234097e-10,"-"
"3145","SMILR",-10.2509203991365,3.37121934568715e-11,1.7855135338986e-10,"-"
"3146","DBF4",-10.7312152136342,3.41667812367005e-11,1.80901486032969e-10,"-"
"3147","EXOSC7",-8.23793601726854,3.43230209455229e-11,1.81127492894877e-10,"-"
"3148","NISCH",-8.23793601726854,3.43230209455229e-11,1.81127492894877e-10,"-"
"3149","KPNA1",-8.23788619990934,3.43290805708787e-11,1.81127492894877e-10,"-"
"3150","CAMK2B",-8.23793601726854,3.43230209455229e-11,1.81127492894877e-10,"-"
"3151","BNIP2",-8.23793601726854,3.43230209455229e-11,1.81127492894877e-10,"-"
"3152","TENT4B",-8.23797586914752,3.43187877124267e-11,1.81127492894877e-10,"-"
"3153","RNF213",-8.23788619990934,3.43290805708787e-11,1.81127492894877e-10,"-"
"3154","PGPEP1",-8.23797586914752,3.43187877124267e-11,1.81127492894877e-10,"-"
"3155","WFDC2",-8.23788619990934,3.43290805708787e-11,1.81127492894877e-10,"-"
"3156","APOL5",-8.23793601726854,3.43230209455229e-11,1.81127492894877e-10,"-"
"3157","CYBB",-8.23788619990934,3.43290805708787e-11,1.81127492894877e-10,"-"
"3158","SLC6A2",-10.6047512113418,3.44503672785129e-11,1.81709869461111e-10,"-"
"3159","NAF1",-10.4160642866656,3.48055306539866e-11,1.83525078855161e-10,"-"
"3160","PLCB4",-10.6582212521845,3.49248168985559e-11,1.84095783252926e-10,"-"
"3161","PWP1",-10.8709855013259,3.51842009427726e-11,1.85404376812326e-10,"-"
"3162","KCNK16",-10.5412339454633,3.52657729537808e-11,1.85775452274234e-10,"-"
"3163","POLR3B",10.7992706119966,3.56306519379419e-11,1.87638245124976e-10,"+"
"3164","NDUFB4",-10.3214742600809,3.60883168834735e-11,1.89988335754747e-10,"-"
"3165","KBTBD8",-10.9688495690542,3.63442689064248e-11,1.91275351397889e-10,"-"
"3166","LINC01411",-10.3025995422424,3.64798349172938e-11,1.9192817757971e-10,"-"
"3167","MAN2A1",-10.7897961960273,3.65046325852895e-11,1.91997999675771e-10,"-"
"3168","TMPPE",-10.4804739449621,3.74541651103653e-11,1.96929933157625e-10,"-"
"3169","LOC101928093",-10.6725093084021,3.75238291384522e-11,1.97233960858062e-10,"-"
"3170","GACAT3",-10.1216944136344,3.76260141489927e-11,1.97708680656079e-10,"-"
"3171","PDSS2",-11.0612868444821,3.79050767132236e-11,1.99112224160254e-10,"-"
"3172","C15orf61",-8.39251331502012,3.79431437192848e-11,1.9924935212236e-10,"-"
"3173","ZNF423",-10.3950238497678,3.856915488198e-11,2.0247286885255e-10,"-"
"3174","RORB-AS1",-10.47729847537,3.89510684494979e-11,2.04413341891394e-10,"-"
"3175","PSAT1",-9.92485769603267,3.92124494211209e-11,2.05655469145973e-10,"-"
"3176","MIR603",-10.4805061105897,3.92079118091094e-11,2.05655469145973e-10,"-"
"3177","P3H2-AS1",-10.7679612172383,3.92794358972976e-11,2.05941946408966e-10,"-"
"3178","OXGR1",-10.8713113956118,3.94704978108652e-11,2.06878565775828e-10,"-"
"3179","MIR4446",-11.0505307265687,4.11306391534131e-11,2.15512128461278e-10,"-"
"3180","LINC01515",-10.3635641823651,4.21446276949719e-11,2.20755680350675e-10,"-"
"3181","KIAA0825",-10.6582542270365,4.22511492621884e-11,2.21244072071761e-10,"-"
"3182","NXNL2",-10.5586915653421,4.30525997795334e-11,2.25369941712032e-10,"-"
"3183","LINC01790",-9.99228925537178,4.31469417392697e-11,2.25792839632742e-10,"-"
"3184","FER",-10.8398229672975,4.36670210089302e-11,2.28370979260832e-10,"-"
"3185","IRGC",-10.8398229672975,4.36670210089302e-11,2.28370979260832e-10,"-"
"3186","PROM1",-10.6255663530162,4.46042603917233e-11,2.33199361376314e-10,"-"
"3187","ST6GALNAC5",-10.3534093059048,4.47047174418715e-11,2.33651232641749e-10,"-"
"3188","LOC403312",-10.7679658386695,4.54670985199572e-11,2.37561311181596e-10,"-"
"3189","SLC38A1",-10.5425547056007,4.58244141674141e-11,2.39353172400946e-10,"-"
"3190","LOC100506585",-9.77934121646651,4.60532313056203e-11,2.40472938513391e-10,"-"
"3191","BHLHA15",-10.5940777006006,4.64198926768673e-11,2.42311548830642e-10,"-"
"3192","IL1B",-10.330794166786,4.6932988190413e-11,2.4491315297234e-10,"-"
"3193","TMEM45A",-11.0041028151427,4.8421116654983e-11,2.52599605425009e-10,"-"
"3194","MIR7850",10.9394054060559,4.88768330401391e-11,2.54897122088164e-10,"+"
"3195","DIAPH3-AS1",-10.1462275170135,4.93496393467557e-11,2.57282298153023e-10,"-"
"3196","LOC101928100",-10.9377242641603,5.00138703776226e-11,2.60663654217791e-10,"-"
"3197","MOSPD2",-11.2560762779563,5.0418902102631e-11,2.62692415490624e-10,"-"
"3198","LINC01609",-10.5761365763095,5.05618376467438e-11,2.63354762251974e-10,"-"
"3199","KIRREL1",-10.6823588537732,5.07477694800116e-11,2.64240574000798e-10,"-"
"3200","ABRA",-10.2540553187858,5.12810961221708e-11,2.66934130658437e-10,"-"
"3201","KBTBD11-OT1",-10.7679965001573,5.14327446167688e-11,2.67639871003286e-10,"-"
"3202","TWSG1",-10.5509415216967,5.16762259017216e-11,2.68822890332598e-10,"-"
"3203","COBL",-10.224579603702,5.22129260214251e-11,2.71530037071145e-10,"-"
"3204","CXCL13",-10.3961374214937,5.27394368591433e-11,2.74182521773642e-10,"-"
"3205","TMEM67",-10.7679756174472,5.3382948615601e-11,2.774414274852e-10,"-"
"3206","HTR1B",-10.2509098526628,5.45066271950884e-11,2.83193040919709e-10,"-"
"3207","FAM114A2",-10.8762602630769,5.45681617904485e-11,2.83424343917524e-10,"-"
"3208","LOC105372038",-10.5412229010316,5.50151008303981e-11,2.85656650415194e-10,"-"
"3209","EPHA4",-10.2432372388579,5.52348480641488e-11,2.8670827803195e-10,"-"
"3210","GCA",-10.1279185669878,5.61349995516536e-11,2.91289933810559e-10,"-"
"3211","NEK7",-10.4621108331064,5.61971590463927e-11,2.91521668712477e-10,"-"
"3212","ARMC2-AS1",-10.5078674805379,5.6841616182086e-11,2.9468123272487e-10,"-"
"3213","ZDHHC14",-10.5078674805379,5.6841616182086e-11,2.9468123272487e-10,"-"
"3214","MAST4",-10.4772815957634,5.7369588152733e-11,2.97325833808361e-10,"-"
"3215","BMP5",-10.7076110515838,5.8940656538995e-11,3.0537309983516e-10,"-"
"3216","SUPT3H",-10.5571452165861,5.89835194037004e-11,3.05500150095596e-10,"-"
"3217","SEMA6A-AS1",-10.6581993843404,5.93752802605181e-11,3.07433647279904e-10,"-"
"3218","CCDC152",-10.3698916721345,5.953535698437e-11,3.08166700214e-10,"-"
"3219","TEX35",-10.4159089485648,5.99995053128941e-11,3.10472743086945e-10,"-"
"3220","LRP3",-10.5648818566723,6.02798798350509e-11,3.11826695159144e-10,"-"
"3221","PPP1R17",-10.5070824361702,6.08904088088278e-11,3.1488715912097e-10,"-"
"3222","FGF7",-10.4158991865805,6.11446679323293e-11,3.16103890052392e-10,"-"
"3223","RERE-AS1",-8.2380074803943,6.15298421623225e-11,3.17996456995906e-10,"-"
"3224","BTBD19",-8.23797215017195,6.16116584242825e-11,3.18221827712643e-10,"-"
"3225","FSTL4",-8.23797215017195,6.16116584242825e-11,3.18221827712643e-10,"-"
"3226","LOC100507548",-9.99228079989327,6.19817220309351e-11,3.20033956562085e-10,"-"
"3227","LINC02106",-10.2630416788828,6.25920118273564e-11,3.23084952280222e-10,"-"
"3228","BTBD16",10.6772431552447,6.3577022886427e-11,3.28067679745729e-10,"+"
"3229","SELENON",10.2778717205063,6.5035358252067e-11,3.35488994241152e-10,"+"
"3230","HMBOX1",-10.4291450394458,6.52399965040505e-11,3.36440440175842e-10,"-"
"3231","LDLRAD4-AS1",-10.121688753919,6.62129105292027e-11,3.41352042923222e-10,"-"
"3232","ST6GALNAC3",-10.4956262196645,6.86297677174103e-11,3.5370236413023e-10,"-"
"3233","LINC01248",-9.9922795793351,6.99736595898822e-11,3.60516934051552e-10,"-"
"3234","AA06",10.0827470504555,7.16342990382492e-11,3.68958725751428e-10,"+"
"3235","NECTIN3",-10.4159029076623,7.17526432086987e-11,3.69454027179998e-10,"-"
"3236","LINC02069",10.7666456538391,7.17912984625214e-11,3.69538831424666e-10,"+"
"3237","GOLGA8B",-10.658209471054,7.19722651495319e-11,3.70355891441382e-10,"-"
"3238","FAM220A",-10.8009155600706,7.40541425498652e-11,3.80951158879896e-10,"-"
"3239","HECTD2",-10.4157163378887,7.43953248418308e-11,3.82588121608637e-10,"-"
"3240","LOC100505795",-10.5889032650812,7.47523584144464e-11,3.84305566083159e-10,"-"
"3241","IGSF11-AS1",-10.4051028819895,7.52515205317522e-11,3.86752415148842e-10,"-"
"3242","MIR488",-10.2344471092676,7.6604552377849e-11,3.93584833114692e-10,"-"
"3243","TMEM252",-10.1923909101844,7.73439114767887e-11,3.97261034063789e-10,"-"
"3244","CACNA1E",-9.99909660832838,7.83144241975784e-11,4.02121875418947e-10,"-"
"3245","TMPRSS5",-10.136375648871,7.87073127843867e-11,4.04014702326511e-10,"-"
"3246","PRSS55",-10.6582077623638,7.89746982395652e-11,4.05262337823918e-10,"-"
"3247","LYPLAL1",-10.8424439457603,7.96766224803693e-11,4.08738374085467e-10,"-"
"3248","SRGAP1",-10.7345199390447,8.05849633751834e-11,4.13270854353581e-10,"-"
"3249","PLAC8",-10.448268762458,8.09766326024876e-11,4.15151667977727e-10,"-"
"3250","LINC02375",-10.4161733717633,8.1709411190281e-11,4.18779588368157e-10,"-"
"3251","ARL14EP",-9.99245175920303,8.18040290520073e-11,4.19135561956101e-10,"-"
"3252","MIR885",-9.98825185449808,8.2739622026005e-11,4.23668577954862e-10,"-"
"3253","LINC01264",10.078279963007,8.27369888217486e-11,4.23668577954862e-10,"+"
"3254","FNBP1L",-10.474855583255,8.40452319930404e-11,4.30221705380478e-10,"-"
"3255","PAX8",10.8851758927768,8.43461619605339e-11,4.31629499163322e-10,"+"
"3256","FDX1",-10.3783189388983,8.46758415033577e-11,4.33183504889874e-10,"-"
"3257","TNIK",-10.3627976858341,8.52645509619549e-11,4.36061291180007e-10,"-"
"3258","SLC4A4",-10.3350807479409,8.60137056773666e-11,4.39757610640852e-10,"-"
"3259","RPS6KC1",-9.99901783507249,8.73993899013131e-11,4.46705013067252e-10,"-"
"3260","ACTRT1",-10.4485486628437,9.15166681740285e-11,4.67605258213127e-10,"-"
"3261","LINC01038",10.2586671794196,9.23998394600405e-11,4.7197305301622e-10,"+"
"3262","RPP40",-10.1599372398988,9.39045014025035e-11,4.79511735089363e-10,"-"
"3263","GORAB-AS1",-10.4114907061879,9.45611868172697e-11,4.82717036106424e-10,"-"
"3264","SLC30A10",-10.1453601812037,9.63311427523574e-11,4.91601668145226e-10,"-"
"3265","LINC01524",-10.220874732536,1.00430681913892e-10,5.12365656551209e-10,"-"
"3266","RAVER2",10.329464326818,1.00768114838428e-10,5.1392972714749e-10,"+"
"3267","AMOTL1",-10.425528685224,1.0100912333867e-10,5.15001214402271e-10,"-"
"3268","APBB2",-10.0498179311929,1.01954603606771e-10,5.19662739375148e-10,"-"
"3269","LOC101930370",-10.5837097982588,1.01986837091476e-10,5.19668016345279e-10,"-"
"3270","SLIT2-IT1",-10.2208323769498,1.04679748908642e-10,5.33226476321481e-10,"-"
"3271","NTRK3-AS1",-10.2630761947138,1.05322879546861e-10,5.36338491168472e-10,"-"
"3272","LINC02112",-10.1462180143923,1.07133790733266e-10,5.45393506187044e-10,"-"
"3273","FCHO2",-11.1275130630301,1.07506765058759e-10,5.47125018510156e-10,"-"
"3274","ADCY2",-9.9759740326593,1.07962113968855e-10,5.49274567006481e-10,"-"
"3275","KL",-10.4156471959521,1.10541422159622e-10,5.6222548669094e-10,"-"
"3276","SPOCK3",-10.0052094793803,1.12485123090893e-10,5.71936720184678e-10,"-"
"3277","SPAG17",-9.99227250184568,1.13340367821374e-10,5.7610940091566e-10,"-"
"3278","ATP2A2",10.2777641690213,1.14287316371328e-10,5.80745524343263e-10,"+"
"3279","MPP6",-10.3961331973312,1.14337435385692e-10,5.80823013485659e-10,"-"
"3280","ZNF385D",-9.93731754655975,1.16227387420919e-10,5.90243778131175e-10,"-"
"3281","RASEF",-9.57717585253876,1.17110697779867e-10,5.94548275805928e-10,"-"
"3282","C2orf88",-10.1246446019202,1.17479728698217e-10,5.96240049032969e-10,"-"
"3283","CHRNA1",-10.3179584362655,1.18697804796455e-10,6.02070084590401e-10,"-"
"3284","SNX29",-9.5821108017209,1.18700735894511e-10,6.02070084590401e-10,"-"
"3285","PJA1",-10.0109286961795,1.19356588839043e-10,6.05212389738794e-10,"-"
"3286","HAND2",-10.3189756825302,1.19995206710764e-10,6.08265416366768e-10,"-"
"3287","LINC00242",-10.1460341441184,1.23331576197785e-10,6.24987546311684e-10,"-"
"3288","AKAP6",-10.334843681853,1.259184917079e-10,6.37902772621196e-10,"-"
"3289","IMPAD1",-9.76439301396093,1.27675801870736e-10,6.46608644500106e-10,"-"
"3290","THBS2",-9.81659650515043,1.30403112629026e-10,6.60220257465558e-10,"-"
"3291","CDK1",-10.6867419781047,1.34097490081293e-10,6.7871828996782e-10,"-"
"3292","LOC105369438",10.2405321851192,1.36977304083273e-10,6.93083521906159e-10,"+"
"3293","UTP23",-10.3809680603489,1.40036211400246e-10,7.08345937835985e-10,"-"
"3294","RBMS3",-10.5410091735928,1.44052689803938e-10,7.28441303601759e-10,"-"
"3295","TNR",-9.48694479997778,1.45209884842332e-10,7.3407012194802e-10,"-"
"3296","NKX6-2",-9.8416165086085,1.48906657470308e-10,7.52529791712053e-10,"-"
"3297","BRIP1",10.5478824533066,1.50613133545408e-10,7.60922949792495e-10,"+"
"3298","MAPKAPK3",-10.5790968114493,1.52073368486274e-10,7.68067343503902e-10,"-"
"3299","CAHM",10.2585841558696,1.5238003917291e-10,7.69226846000193e-10,"+"
"3300","SLC6A15",-10.3883407385768,1.52395304784813e-10,7.69226846000193e-10,"-"
"3301","LYVE1",-10.3272665149039,1.53978561330756e-10,7.76983003964377e-10,"-"
"3302","LINC00487",-9.99227524029246,1.54132911073835e-10,7.77526317309772e-10,"-"
"3303","BAG3",-10.5583534545628,1.54215620574975e-10,7.77708020562324e-10,"-"
"3304","CHRNA6",-10.3961070491521,1.54526573563198e-10,7.79040295351753e-10,"-"
"3305","PUM2",-10.4020216012237,1.54905278064127e-10,7.80713227447552e-10,"-"
"3306","AOAH-IT1",-10.1941663070826,1.55149711977371e-10,7.81708636541763e-10,"-"
"3307","IFITM10",-10.5394410044861,1.56010807624083e-10,7.85809501842864e-10,"-"
"3308","FAM189A2",-9.9883353679411,1.63509617034057e-10,8.23331224587756e-10,"-"
"3309","LINC01163",-9.77976441353554,1.67057927788509e-10,8.40944062609004e-10,"-"
"3310","B3GAT2",10.2623163274747,1.69515063586408e-10,8.53055110017764e-10,"+"
"3311","CASC18",-9.88615064849537,1.73946256529357e-10,8.75089941108277e-10,"-"
"3312","ZNF770",-10.5068124305763,1.74041391807323e-10,8.75304185789424e-10,"-"
"3313","ABTB1",10.6268041586382,1.74942146622963e-10,8.7956877038898e-10,"+"
"3314","SPAG6",-10.3573429777447,1.80037567811036e-10,9.04914232657942e-10,"-"
"3315","PCGEM1",-10.5178969847516,1.83128151437002e-10,9.20170623977722e-10,"-"
"3316","RASSF9",-10.1941803453525,1.90437462695951e-10,9.56609413789642e-10,"-"
"3317","ZPLD1",-9.9248447198761,1.91784254106637e-10,9.63084208819489e-10,"-"
"3318","USP38",-10.703234799713,1.95467354496587e-10,9.81283822739495e-10,"-"
"3319","LINC00707",-9.94471002154791,1.97876612235169e-10,9.9307946068129e-10,"-"
"3320","MAPRE2",-10.4159626506733,1.99346184620195e-10,1.00015343289717e-09,"-"
"3321","MARCKS",-9.79755003678257,2.0077403722961e-10,1.00701389284361e-09,"-"
"3322","THNSL2",-10.4833109398245,2.01175456820716e-10,1.00872353529882e-09,"-"
"3323","NEURL3",-10.4389710259725,2.06107561359199e-10,1.03314283766481e-09,"-"
"3324","MESP2",-10.0874288457221,2.08505805439687e-10,1.04484994019521e-09,"-"
"3325","PTCHD4",-10.1716413362104,2.13179872499563e-10,1.0679510184136e-09,"-"
"3326","SLITRK1",-9.55061993249271,2.16283010171903e-10,1.083170805903e-09,"-"
"3327","MTR",-10.7679162912028,2.18617974605354e-10,1.09453549834727e-09,"-"
"3328","LOC101928887",-10.1245984557668,2.21298677624649e-10,1.10762382007025e-09,"-"
"3329","KLF15",-9.79753568668474,2.24640364728182e-10,1.12401158163933e-09,"-"
"3330","SEMA6D",-10.0784303593753,2.24827465419958e-10,1.12460993738746e-09,"-"
"3331","FBXL17",-9.75843398989556,2.27084036229376e-10,1.13555652701072e-09,"-"
"3332","LINC01493",-9.75847786674749,2.29599732452836e-10,1.14779193981599e-09,"-"
"3333","BNC2",-10.0560424151771,2.30451136331739e-10,1.1517025436177e-09,"-"
"3334","LOC101928201",-9.66727248433114,2.30652686519822e-10,1.1523640669948e-09,"-"
"3335","MIR190A",10.2776307601482,2.30891127550417e-10,1.15320944875781e-09,"+"
"3336","TPD52L1",-10.0051457525403,2.39021568533229e-10,1.19345991218765e-09,"-"
"3337","CTIF",10.0448527607588,2.4032569382556e-10,1.19961195146909e-09,"+"
"3338","FER1L6",-10.1350780565486,2.481769127755e-10,1.23843104736414e-09,"-"
"3339","CXCL3",-10.6247762130792,2.49128100226902e-10,1.24280526070066e-09,"-"
"3340","TAPT1",-10.3818297112436,2.55355127177232e-10,1.27348812975783e-09,"-"
"3341","LOC101927159",-9.37975440823606,2.58313082565340e-10,1.28785424013495e-09,"-"
"3342","LOC100507468",-9.37963356342241,2.62238666749731e-10,1.30703455178045e-09,"-"
"3343","C8orf34",-10.135071709235,2.6370867240578e-10,1.31396809939069e-09,"-"
"3344","LINC01613",-9.99230725208174,2.76556812321862e-10,1.37757381065946e-09,"-"
"3345","LOC401442",-9.35392937920814,2.78903552948052e-10,1.3888479765189e-09,"-"
"3346","ADGRL2",-9.75847877043682,2.79429129865154e-10,1.39104931744288e-09,"-"
"3347","CCDC26",-9.81653121057453,2.81982546419546e-10,1.40334128345096e-09,"-"
"3348","LOC101928441",-10.0560315499322,2.83589685867643e-10,1.4109179801366e-09,"-"
