"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1263","JAK1",-9.86720751516882,1.15203190611237e-10,1.04777438681812e-09,"-"
"1264","CRABP2",7.8392164134703,1.16718048602173e-10,1.05579806685887e-09,"+"
"1265","XIRP1",7.8392164134703,1.16718048602173e-10,1.05579806685887e-09,"+"
"1266","MIR4803",7.8392164134703,1.16718048602173e-10,1.05579806685887e-09,"+"
"1267","MANEA-DT",-9.82316468806004,1.16545353303557e-10,1.05579806685887e-09,"-"
"1268","GARNL3",7.8392114750531,1.16720539554286e-10,1.05579806685887e-09,"+"
"1269","MIR378C",7.8392164134703,1.16718048602173e-10,1.05579806685887e-09,"+"
"1270","CYP11A1",7.83919517571593,1.16728784270111e-10,1.05579806685887e-09,"+"
"1271","MTMR12",-10.2176885465629,1.18143548340078e-10,1.06775368983673e-09,"-"
"1272","STK10",-10.437907547954,1.18548459664614e-10,1.07057087749011e-09,"-"
"1273","RHOF",-10.6096858281025,1.20777902952035e-10,1.0898474243598e-09,"-"
"1274","LINC01923",-9.61140797290247,1.26946379707029e-10,1.14460994010569e-09,"-"
"1275","AMY2A",-9.58478815971467,1.28269320831601e-10,1.15563112815106e-09,"-"
"1276","IP6K1",-9.86851615328462,1.2915102509342e-10,1.1626628724515e-09,"-"
"1277","EPC2",-10.1224298261855,1.35662702232191e-10,1.21937203485225e-09,"-"
"1278","GALNTL6",9.8678590831578,1.35576125019439e-10,1.21937203485225e-09,"+"
"1279","MIR1263",-9.80228873316,1.37431251499852e-10,1.23430241280594e-09,"-"
"1280","TSHZ3",-10.2051503039286,1.37732835020685e-10,1.23604459053328e-09,"-"
"1281","SNORA77",-10.2439199827822,1.43352376833762e-10,1.28547131357488e-09,"-"
"1282","MAN1A1",-9.82139259685277,1.44641185761266e-10,1.29601661531955e-09,"-"
"1283","LOC101928100",9.85489577031699,1.45116001504084e-10,1.29925760660749e-09,"+"
"1284","GATAD1",-10.2308928558697,1.47543679884385e-10,1.3199643698068e-09,"-"
"1285","GBE1",-9.58470492845873,1.51232966177197e-10,1.35191679570231e-09,"-"
"1286","WNK2",-10.2418340581705,1.52073268553178e-10,1.35837141202982e-09,"-"
"1287","LMX1B",-9.82150714025823,1.61446042552049e-10,1.44097178771981e-09,"-"
"1288","MIR4642",-10.0153309521461,1.6950770852232e-10,1.51175081350613e-09,"-"
"1289","EPG5",-10.6041279021897,1.70176261249667e-10,1.51653585180367e-09,"-"
"1290","CLEC16A",-7.91104686394742,1.72518966777894e-10,1.5350312714002e-09,"-"
"1291","PRKX",-7.91104477466826,1.72410146542945e-10,1.5350312714002e-09,"-"
"1292","LINC00536",-9.62574036794056,1.73455560322161e-10,1.54217029521723e-09,"-"
"1293","MRPS10",-10.3651588971779,1.92699268781042e-10,1.71193851545850e-09,"-"
"1294","TTC16",7.83915984587583,2.02819822383885e-10,1.80045695496421e-09,"+"
"1295","PXDC1",-9.3818946840107,2.04365859959599e-10,1.81278041185785e-09,"-"
"1296","LINC01412",-10.4027665944512,2.16081982455403e-10,1.91522664542069e-09,"-"
"1297","LOC101927543",-10.0852552108462,2.22311623622089e-10,1.96892337744559e-09,"-"
"1298","NOP53-AS1",7.66563942402138,2.2442049410102e-10,1.98606950365056e-09,"+"
"1299","BNC2",-9.6245124115944,2.26557601934175e-10,2.00343893257727e-09,"-"
"1300","PCED1B-AS1",-10.6753975162076,2.34533492302482e-10,2.07237402006047e-09,"-"
"1301","TIFA",-9.80891900615591,2.40017729372265e-10,2.11920342605627e-09,"-"
"1302","TMEM241",-9.58474879177374,2.40400869906993e-10,2.12095606192138e-09,"-"
"1303","OAS1",10.1639272843182,2.55734978486998e-10,2.25451089630096e-09,"+"
"1304","INO80D",-10.0415346415095,2.7710421797632e-10,2.44102465636042e-09,"-"
"1305","GLRX3",-9.63583981362731,2.82310930188155e-10,2.48498517629988e-09,"-"
"1306","IPPK",-7.42037919240266,2.82942018236008e-10,2.4886332032749e-09,"-"
"1307","SNRK",-10.0021484279955,2.89021698864455e-10,2.54016239851262e-09,"-"
"1308","NR4A2",-10.2310087929285,2.977147121815e-10,2.61456337830955e-09,"-"
"1309","MSTN",-10.0415021488941,3.1034102779412e-10,2.72336698722006e-09,"-"
"1310","MAPRE2",-9.58468351685671,3.14135582298837e-10,2.75456139989827e-09,"-"
"1311","LINC01139",-9.80889075731217,3.20634051369604e-10,2.80939996039866e-09,"-"
"1312","LAMA4",-9.59078088518466,3.30138860815014e-10,2.89047644373633e-09,"-"
"1313","LOC153910",-9.58468274202429,3.48714288447179e-10,3.05078524858549e-09,"-"
"1314","DUSP5",10.2081141473618,3.51500500370368e-10,3.07282058428799e-09,"+"
"1315","SH3GL2",-9.58471702389074,3.80658553294129e-10,3.3251899632621e-09,"-"
"1316","DGKH",-10.010824318533,3.89278597442841e-10,3.39790520427501e-09,"-"
"1317","CDK19",9.85476209208115,4.58750699761177e-10,4.00126749290557e-09,"+"
"1318","ANO3",-9.58464893965361,4.710147107978e-10,4.10511834820511e-09,"-"
"1319","ARID1B",7.24791991368786,4.79224135730828e-10,4.17350086970433e-09,"+"
"1320","ATAD1",7.23391786121214,4.93551834494015e-10,4.28852490380692e-09,"+"
"1321","SBK1",7.23391786121214,4.93551834494015e-10,4.28852490380692e-09,"+"
"1322","ZNF536",7.23391786121214,4.93551834494015e-10,4.28852490380692e-09,"+"
"1323","UBASH3A",-10.48959553343,4.94001148236386e-10,4.28918457278259e-09,"-"
"1324","LINC01947",-9.31968107579334,5.0108636183262e-10,4.34741619212335e-09,"-"
"1325","LINC02232",-9.59060880071133,5.04225668732011e-10,4.37135113715065e-09,"-"
"1326","RAP2A",-9.30614390713451,5.24314364594779e-10,4.54208077383124e-09,"-"
"1327","CCDC192",-9.58465335070092,5.4831232490512e-10,4.74639312448012e-09,"-"
"1328","IFIT2",-7.43503357568574,5.58380269768078e-10,4.82990524007975e-09,"-"
"1329","ARNTL",-9.66485792335276,5.6867651451314e-10,4.91526495275579e-09,"-"
"1330","CITED2",-10.2214548469359,5.71972104385865e-10,4.94003275419582e-09,"-"
"1331","LINC01358",-9.6648174308747,5.96400048800227e-10,5.1471430207124e-09,"-"
"1332","HS3ST5",-9.58992136689956,6.02129100488259e-10,5.19268541839987e-09,"-"
"1333","LINC02143",-9.32546617781327,6.46208291190107e-10,5.56863814021062e-09,"-"
"1334","BCORL1",-10.1729813380006,6.94060704580037e-10,5.97651822602015e-09,"-"
"1335","CSMD3",-9.50764043381527,6.95303786499795e-10,5.98152978622004e-09,"-"
"1336","ARX",-10.0107882163268,6.95684146808564e-10,5.98152978622004e-09,"-"
"1337","ROBO3",-7.30887986230099,7.11324965340128e-10,6.10927088289971e-09,"-"
"1338","LOC388813",-9.75863713401198,7.11604809029321e-10,6.10927088289971e-09,"-"
"1339","EDAR",-9.32546195311493,7.14742338745696e-10,6.13162452962794e-09,"-"
"1340","SSU72",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1341","REEP5",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1342","HSD17B4",-7.14823706773157,7.40315588328464e-10,6.31491112734916e-09,"-"
"1343","CBY3",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1344","SRSF12",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1345","HNRNPA2B1",-7.14823706773157,7.40315588328464e-10,6.31491112734916e-09,"-"
"1346","UBR5-AS1",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1347","LOC158434",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1348","RAD51B",-9.84186677438884,7.38491395267218e-10,6.31491112734916e-09,"-"
"1349","RNU5A-1",-7.14736182693508,7.42704355623636e-10,6.31491112734916e-09,"-"
"1350","UBE2I",-7.14823706773157,7.40315588328464e-10,6.31491112734916e-09,"-"
"1351","GABPA",-7.14823706773157,7.40315588328464e-10,6.31491112734916e-09,"-"
"1352","UTP23",-9.30501323910684,7.71856848495514e-10,6.55792871203252e-09,"-"
"1353","ABCG1",-10.060543988759,7.88274736828595e-10,6.69246999405031e-09,"-"
"1354","LOC100506207",-9.30613827196978,8.00982030067337e-10,6.79533277650184e-09,"-"
"1355","PDE7A",-9.7241519188818,8.2936625117588e-10,7.03094474336334e-09,"-"
"1356","RPL31",9.66963524882824,8.52164039314471e-10,7.21888519144936e-09,"+"
"1357","UNC5C",-9.37749117423521,8.57733316136933e-10,7.26070936069635e-09,"-"
"1358","RHEB",-9.6527567322941,8.94729089113624e-10,7.5683012125539e-09,"-"
"1359","LINC01392",-9.30789692509936,9.00443783248503e-10,7.61103586326384e-09,"-"
"1360","DLEU2",-9.89131099225439,9.50518506130502e-10,8.02838682347138e-09,"-"
"1361","ACO1",-9.32550192832691,9.61623789635698e-10,8.11621783361151e-09,"-"
"1362","ZBTB17",9.7197543390797,9.62855202132333e-10,8.12064442503239e-09,"+"
"1363","LOC101928424",-9.7586173960124,9.68272987248652e-10,8.16034615152257e-09,"-"
"1364","SMAD9",7.23253257990383,9.94609041254877e-10,8.37001762409873e-09,"+"
"1365","TEX13A",7.23253257990383,9.94609041254877e-10,8.37001762409873e-09,"+"
"1366","OLFML2B",7.01387846983816,1.11565621718167e-09,9.37493999031884e-09,"+"
"1367","KCNJ12",7.01387846983816,1.11565621718167e-09,9.37493999031884e-09,"+"
"1368","ITCH",-7.14815623798985,1.18935560177576e-09,9.98693552456005e-09,"-"
"1369","ZZZ3",-9.30608632659842,1.19475414660507e-09,1.0024938555188e-08,"-"
"1370","GAS1",-9.58457820831847,1.25612176799925e-09,1.05321684299324e-08,"-"
"1371","CPLANE2",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1372","PLEK",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1373","CDH12",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1374","CSGALNACT1",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1375","RPS6",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1376","PTBP3",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1377","LOC106699570",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1378","MMP24OS",-6.96938486028297,1.41730715539086e-09,1.18146642191399e-08,"-"
"1379","LOC105377348",-7.30696526827061,1.44012982691369e-09,1.19962083551542e-08,"-"
"1380","MIR3681",-7.14699246570024,1.47059167094698e-09,1.22324569894706e-08,"-"
"1381","FXYD4",-7.14698572908161,1.47062097174709e-09,1.22324569894706e-08,"-"
"1382","LOC101928887",-7.14612112670754,1.47518184203336e-09,1.22439130004077e-08,"-"
"1383","KITLG",-7.14611793788642,1.47519592518189e-09,1.22439130004077e-08,"-"
"1384","SMCHD1",-7.14612101799466,1.47518232383156e-09,1.22439130004077e-08,"-"
"1385","ANGPT1",-8.97703257890835,1.50506029279793e-09,1.24827635981009e-08,"-"
"1386","LINC01307",-9.40904816772961,1.66973230257458e-09,1.38385389319438e-08,"-"
"1387","PPP1R14C",-9.80230910758528,1.75653777835798e-09,1.45474761788018e-08,"-"
"1388","CLLU1OS",-9.65264887460165,1.7878753112217e-09,1.47963427233456e-08,"-"
"1389","NRN1",-9.45559413422945,1.86623085710568e-09,1.5433688880902e-08,"-"
"1390","LINC00445",-8.97701019487178,2.16882462719066e-09,1.79232291313231e-08,"-"
"1391","ST14",7.01243183210725,2.20678189224916e-09,1.82237984157197e-08,"+"
"1392","METTL21C",-9.35766192797467,2.2567880842182e-09,1.86233654622231e-08,"-"
"1393","MIR29B2CHG",-9.8436493721873,2.35610584177409e-09,1.94289933987501e-08,"-"
"1394","WIPF1",-9.7639456995016,2.37676796698953e-09,1.9585318247352e-08,"-"
"1395","TTC39C",-9.04495512201627,2.57673099026285e-09,2.12178558316483e-08,"-"
"1396","SNORA80B",9.33419172336644,2.84505710286549e-09,2.341058090302e-08,"+"
"1397","TMEM242",-9.30775713704486,3.13991276327046e-09,2.58183091708574e-08,"-"
"1398","ITGA6",-8.97679318681105,3.16074202345164e-09,2.59709897163011e-08,"-"
"1399","PTTG2",-9.45556517437606,3.17562896643799e-09,2.60746604270716e-08,"-"
"1400","QPCT",9.3379270752367,3.21909794861286e-09,2.64126986683685e-08,"+"
"1401","LINC01913",-9.09947542107012,3.36741007489326e-09,2.760987832284e-08,"-"
"1402","LINC00332",9.21063831501832,3.51215074479015e-09,2.87760881636266e-08,"+"
"1403","WIPI1",-10.0064525127991,3.64344879135635e-09,2.98305746730652e-08,"-"
"1404","CXXC4-AS1",-9.46232661673128,3.72077199164909e-09,3.04419571709923e-08,"-"
"1405","TLE4",-8.9791859092793,3.7374810843081e-09,3.05569005092151e-08,"-"
"1406","MIR1302-6",8.72966563924155,3.77091297359869e-09,3.08083053540029e-08,"+"
"1407","HAO2",-9.09945920399478,3.82925937313109e-09,3.12627593597419e-08,"-"
"1408","CBR4",-9.04491925606451,3.88025034691544e-09,3.16565594708932e-08,"-"
"1409","YWHAQ",-9.92267466328268,4.05290113154562e-09,3.30416432207697e-08,"-"
"1410","C3orf79",-8.97693487227104,4.17913173126252e-09,3.40465859553281e-08,"-"
"1411","LEMD3",-8.97914691110992,4.19439062233087e-09,3.41466797156022e-08,"-"
"1412","MCTP2",-9.32607655378824,4.36755640015818e-09,3.55312467199837e-08,"-"
"1413","MIR5011",-8.98897168121887,4.55797901630138e-09,3.70541436378302e-08,"-"
"1414","SLC2A13",-9.10412085669414,4.640359967985e-09,3.76971817201157e-08,"-"
"1415","LINC01116",-9.50924942148718,4.97190786051819e-09,4.03620534231607e-08,"-"
"1416","TC2N",-9.64901823012473,5.15706045592818e-09,4.18355603511631e-08,"-"
"1417","DPP10-AS1",-8.98977685700468,5.19946897814651e-09,4.21498236781715e-08,"-"
"1418","MIR557",-9.55894633377,5.35650438084698e-09,4.33922184927992e-08,"-"
"1419","PANX1",9.32700574684922,5.46696952375957e-09,4.42558695697154e-08,"+"
"1420","ITGB2-AS1",9.11975230584958,6.16800408103434e-09,4.98956780836912e-08,"+"
"1421","LOC102467226",-8.66166201853615,6.39970253112075e-09,5.17335559289121e-08,"-"
"1422","CXXC4",-9.45856548539284,6.53321584365983e-09,5.27757035134462e-08,"-"
"1423","MIR151B",-10.3650512354385,6.6926454069746e-09,5.40255922627668e-08,"-"
"1424","SPAG6",-9.46946174195282,6.94630076045711e-09,5.60338180023672e-08,"-"
"1425","ABCA4",-8.97909108587009,6.98310622314119e-09,5.62911867966476e-08,"-"
"1426","ITPKB",-9.35229395161008,8.17683179042519e-09,6.58676485109496e-08,"-"
"1427","CEP295",-8.98956349894395,8.58105986426474e-09,6.90754272325222e-08,"-"
"1428","HSBP1L1",-9.10407130190225,8.77790853733656e-09,7.06105289694573e-08,"-"
"1429","ECSCR",-8.98977571443568,9.56303771516653e-09,7.68723682534065e-08,"-"
"1430","ARHGAP12",-8.97687417525765,1.00297412800761e-08,8.0567579079884e-08,"-"
"1431","AP1S3",-8.9897972354476,1.24573912208446e-08,9.99986393807423e-08,"-"
"1432","MIR4445",8.75095578151078,1.32448949958969e-08,1.06245886045997e-07,"+"
"1433","NDRG1",-8.53068155174146,1.34310495196091e-08,1.07663967782101e-07,"-"
"1434","LINC00862",8.83602912792235,1.39103377055982e-08,1.11428207269321e-07,"+"
"1435","IKZF3",-9.08350075546718,1.46883279538514e-08,1.17578274011074e-07,"-"
"1436","IPCEF1",-9.32573469570827,1.66777208063533e-08,1.33410152439123e-07,"-"
"1437","CD69",-7.83618734007658,1.6953796418752e-08,1.3552418890898e-07,"-"
"1438","LOC101927851",8.75094713708368,1.70740830724509e-08,1.3639081519697e-07,"+"
"1439","ASAP1-IT2",-8.53063361973768,1.81469031314516e-08,1.44859955712984e-07,"-"
"1440","EXOC6B",-8.65202061497115,1.85209577644261e-08,1.47743223499974e-07,"-"
"1441","LOC101929709",-8.53063891872117,1.90675737737297e-08,1.5199807074173e-07,"-"
"1442","JARID2",9.392490523704,1.92594119599964e-08,1.53420849642496e-07,"+"
"1443","KCNH7",-8.53060930912262,1.94971500998809e-08,1.55207043102794e-07,"-"
"1444","NFKBIA",-8.65062520825796,1.97920814710442e-08,1.57445733973604e-07,"-"
"1445","LINC01776",-8.65063840592349,2.05410990617317e-08,1.63291076070666e-07,"-"
"1446","LINC02039",-8.65186003458929,2.0877114961434e-08,1.65847454745499e-07,"-"
"1447","KIF13B",-8.65064371823311,2.18392630253627e-08,1.73370846145364e-07,"-"
"1448","RNASE11",9.04160756566817,2.30844865903707e-08,1.83129487198611e-07,"+"
"1449","FBXO33",-8.65167046119919,2.37728065266688e-08,1.88459785073737e-07,"-"
"1450","LOC105274304",-9.10398918812462,2.48591652598569e-08,1.96936021613776e-07,"-"
"1451","ISG20",8.9963716726933,2.69458071736215e-08,2.13319425915499e-07,"+"
"1452","CCDC89",-8.53056625971069,2.78719179275304e-08,2.20499119306847e-07,"-"
"1453","MIR625",-8.55365780134733,2.86299555346125e-08,2.26340192172122e-07,"-"
"1454","ARL4A",-8.53061479870607,3.07745626603581e-08,2.43127511196378e-07,"-"
"1455","USP34",-8.53059258234931,3.36166039425732e-08,2.65397889682707e-07,"-"
"1456","TTC30A",-8.61782941359407,3.39725920172133e-08,2.68024151443495e-07,"-"
"1457","MECP2",-8.65060269703906,3.46980540541955e-08,2.73559743939975e-07,"-"
"1458","LOC101929715",8.40622658750109,3.49995115209651e-08,2.75747180275258e-07,"+"
"1459","LINC01987",-8.65141518296496,3.67902577659842e-08,2.89657087702441e-07,"-"
"1460","ZBTB20-AS1",8.6307787919282,3.70722553853758e-08,2.91677395624529e-07,"+"
"1461","GLB1L2",-8.65141200893666,3.97595063451775e-08,3.12606057075327e-07,"-"
"1462","ZDHHC20",-8.65053263888564,4.04824948799645e-08,3.1807278979901e-07,"-"
"1463","MIR4425",-9.10396166163546,4.22678406873073e-08,3.31873332860628e-07,"-"
"1464","LRIF1",8.74451080947924,4.32644438205018e-08,3.39466302026027e-07,"+"
"1465","SSTR1",-8.65056672696004,4.47952155379766e-08,3.51237297532244e-07,"-"
"1466","PXDN",8.40624548960746,4.54187202168558e-08,3.55883246337669e-07,"+"
"1467","XXYLT1-AS1",8.40618397853975,4.58857254283153e-08,3.59297428762821e-07,"+"
"1468","CD226",-8.94764589573661,4.79700734772484e-08,3.75362557243292e-07,"-"
"1469","MYLIP",8.72944161815485,4.91384993542457e-08,3.84243663772785e-07,"+"
"1470","MIR1257",-8.5289929280709,5.36824674535935e-08,4.19490138530224e-07,"-"
"1471","BCL6",-8.47106406693755,5.49859022663471e-08,4.29383452979965e-07,"-"
"1472","RASA2",-8.98283250716598,5.68921358326436e-08,4.43967367058136e-07,"-"
"1473","PLEKHA5",8.40616258107836,5.75682715895741e-08,4.48938720807493e-07,"+"
"1474","NAA50",-8.651683657239,5.99584632787534e-08,4.67261104262578e-07,"-"
"1475","LINC01676",-8.04568510356935,6.19091482082471e-08,4.82135854554667e-07,"-"
"1476","LINC01689",-8.04988456330571,6.41020826514145e-08,4.98875761122492e-07,"-"
"1477","SYNE2",-8.04984644866362,6.46686793975352e-08,5.02944563466139e-07,"-"
"1478","MIR6073",8.1500502257003,6.49867094990735e-08,5.05076002717089e-07,"+"
"1479","SRRD",-8.04983289063839,7.25116836531741e-08,5.6317897912374e-07,"-"
"1480","ZNF385D",-8.04564773179163,7.33947571295942e-08,5.69652415640303e-07,"-"
"1481","KCNMA1-AS3",-8.55355041876887,7.45222913227637e-08,5.78013207579059e-07,"-"
"1482","GHITM",-8.0497921305414,7.57717340203985e-08,5.87307630696571e-07,"-"
"1483","PCIF1",8.15005211252298,7.65445787514889e-08,5.9289789353901e-07,"+"
"1484","TNFAIP3",8.57941275097897,7.88475903137008e-08,6.10324979739542e-07,"+"
"1485","MIR7150",-8.04567416743323,8.01609046453979e-08,6.20072937145916e-07,"-"
"1486","LINC01234",-8.05020985866722,8.15574671684509e-08,6.30451295668907e-07,"-"
"1487","BANK1",8.1495136788169,8.58386218182395e-08,6.6265654544417e-07,"+"
"1488","FOXN4",8.14951201549729,8.58390301750609e-08,6.6265654544417e-07,"+"
"1489","POLR3H",8.09454331619222,8.96071662835163e-08,6.91281073941405e-07,"+"
"1490","CSRNP3",8.14994976216284,9.16341465928803e-08,7.06443920746588e-07,"+"
"1491","LOC101928622",-8.04564741082524,9.3663094531915e-08,7.21601587450106e-07,"-"
"1492","MDFIC",-7.91099207052489,9.64614146104427e-08,7.42662379108683e-07,"-"
"1493","MIR326",-8.04981960694449,9.70996843874979e-08,7.47075736476349e-07,"-"
"1494","NUAK1",8.63073046878056,9.74799901584151e-08,7.49499763687894e-07,"+"
"1495","BAIAP2L2",-8.0494925171387,1.05421680838893e-07,8.10019296184859e-07,"-"
"1496","CRIM1",-7.9110336111584,1.07539774085555e-07,8.25741567460409e-07,"-"
"1497","CKMT2",-7.91103733112338,1.08001781742113e-07,8.28181887097231e-07,"-"
"1498","NUFIP2",-7.91103733112338,1.08001781742113e-07,8.28181887097231e-07,"-"
"1499","MRPS30",-8.04563626153254,1.1281038145664e-07,8.64478220008288e-07,"-"
"1500","PIK3C3",-7.91095008245822,1.18089326334856e-07,9.04328061072325e-07,"-"
"1501","TLR4",-7.91106151842561,1.19230632616711e-07,9.12459877993443e-07,"-"
"1502","MIR8079",-8.04970226168357,1.20517689974918e-07,9.21695542438006e-07,"-"
"1503","ADGRG2",-8.8122204335622,1.21063470172895e-07,9.2525354748905e-07,"-"
"1504","RNF152",-8.20784558962459,1.27204312694959e-07,9.71539853674863e-07,"-"
"1505","CDCA7",-8.65047102115225,1.27757725125175e-07,9.75118264792617e-07,"-"
"1506","GRIA1",-8.0497649837352,1.3334064068908e-07,1.01684168088696e-06,"-"
"1507","MIR2681",-8.04556021271965,1.33401272142131e-07,1.01684168088696e-06,"-"
"1508","FBXW7",-8.5534961196219,1.38407894446823e-07,1.05430469728823e-06,"-"
"1509","ELDR",-8.33275157874761,1.59866426370601e-07,1.21695536098018e-06,"-"
"1510","IFNG-AS1",-8.04560845761863,1.67049227928427e-07,1.27079104716149e-06,"-"
"1511","LINC01030",-8.04561776490394,1.78371310552548e-07,1.35602332516024e-06,"-"
"1512","SNORD14E",-8.0449580698513,1.78759512822837e-07,1.35807574325127e-06,"-"
"1513","LOC100129917",-7.91108505334579,1.87973866955448e-07,1.42713536663399e-06,"-"
"1514","FBXL17",-7.91090804465373,1.88385350169769e-07,1.42931474068701e-06,"-"
"1515","YKT6",-8.04551798568629,1.90175287328433e-07,1.44194292114964e-06,"-"
"1516","ZNF254",-8.04539297267821,1.90829394349544e-07,1.44594805599816e-06,"-"
"1517","LRFN2",-7.91094651889136,1.93282851029369e-07,1.46357291349661e-06,"-"
"1518","ELF4",-7.91094383520022,1.93889688068452e-07,1.46720082137174e-06,"-"
"1519","LMCD1",-8.04557918489893,1.98851658201281e-07,1.50375839220416e-06,"-"
"1520","MTRNR2L6",-7.91094490009708,2.00538687766006e-07,1.51551835945271e-06,"-"
"1521","ACSL5",-8.6500014226615,2.02648094967991e-07,1.53045277245056e-06,"-"
"1522","LINC01933",8.14987639137932,2.07113795305093e-07,1.56315122645835e-06,"+"
"1523","MOGAT1",-8.04557533190875,2.07630879488137e-07,1.56602489342103e-06,"-"
"1524","SP140L",-8.04908253090813,2.09416126288202e-07,1.57845344007387e-06,"-"
"1525","ST6GALNAC3",-8.04970716149122,2.13691027812833e-07,1.60961890917116e-06,"-"
"1526","FBXO32",8.14931127454521,2.14757478787379e-07,1.61659184720224e-06,"+"
"1527","NT5E",-7.91093983022161,2.46159530654928e-07,1.85119175662322e-06,"-"
"1528","SASH3",-8.0455447954041,2.46245408211046e-07,1.85119175662322e-06,"-"
"1529","ZNF213-AS1",-8.04502182417122,2.48508726549332e-07,1.86698478866722e-06,"-"
"1530","ADAMTS17",-7.91090581668051,2.61974794774405e-07,1.96686566508078e-06,"-"
"1531","LOC102724484",-8.2070204028687,2.68070548731194e-07,2.01131704328884e-06,"-"
"1532","LINC01714",-8.04553078452579,3.04422442295182e-07,2.2825721897159e-06,"-"
"1533","PRCP",-8.04919968709583,3.14774613645064e-07,2.35865361183356e-06,"-"
"1534","KANSL1-AS1",-7.91087313198083,3.23210007662692e-07,2.42028250196959e-06,"-"
"1535","LOC105369443",-8.07313779494904,3.51200959111157e-07,2.62817291029958e-06,"-"
"1536","SELENOP",-8.04499903819649,3.51961835040322e-07,2.63215208275272e-06,"-"
"1537","MCF2L2",-7.91088546747479,3.56372197051156e-07,2.66340105889827e-06,"-"
"1538","EMX1",-8.12539789001747,3.62689737747138e-07,2.70885371749114e-06,"-"
"1539","LINC00963",-7.91086478602089,3.77003832225062e-07,2.81393308691961e-06,"-"
"1540","MYO1D",-7.91090930043969,4.31363942050793e-07,3.21758285866069e-06,"-"
"1541","RNF38",-7.91021952452525,4.3867112247469e-07,3.26996442820685e-06,"-"
"1542","NPC1",-7.8826554577407,4.53736032792849e-07,3.38006861782844e-06,"-"
"1543","DUSP27",-8.07253918085005,5.3434809102869e-07,3.97800163424923e-06,"-"
"1544","MIR4279",-8.05534277710977,5.58226347250136e-07,4.15307386713881e-06,"-"
"1545","PTGIS",-7.91017941776863,5.71051903915471e-07,4.24574318464532e-06,"-"
"1546","MIR3612",-7.91082116228443,5.8511979588608e-07,4.34752334757012e-06,"-"
"1547","HS6ST3",-7.41961739159858,6.70870244496052e-07,4.98143923628064e-06,"-"
"1548","CLEC3A",7.83839765616929,7.49087806133493e-07,5.55863800326579e-06,"+"
"1549","CNOT6",-8.04540803613008,8.19495766964026e-07,6.07717745327035e-06,"-"
"1550","C1orf61",7.83793206610786,8.62966885958584e-07,6.39541975419758e-06,"+"
"1551","KCNV1",-7.1462275245098,1.1079509672019e-06,8.20569488088217e-06,"-"
"1552","GALNT10",7.17694913513389,1.19361436073934e-06,8.83443824859069e-06,"+"
"1553","PTP4A2",-7.80763330653089,1.39700282147151e-06,1.03331432132925e-05,"-"
"1554","STAT1",-7.45015086075604,2.16106909783648e-06,1.59743891421156e-05,"-"
"1555","FOXO3",8.14892383241061,2.17919012074504e-06,1.60979787247578e-05,"+"
"1556","PDGFB",-7.91065303084053,2.33910976386911e-06,1.7268222273499e-05,"-"
"1557","PFKP",-6.96697293297246,2.53967445558911e-06,1.87368275345871e-05,"-"
"1558","AGBL1-AS1",-7.12419716469056,2.76572890691621e-06,2.03914813567051e-05,"-"
"1559","ARHGAP35",-7.14508331450587,2.95760776579548e-06,2.17922003885136e-05,"-"
"1560","LINC00603",-7.51668609472421,3.42142544706611e-06,2.51935346861848e-05,"-"
"1561","ARID5B",-7.32896107373251,7.08317960816456e-06,5.21233082376594e-05,"-"
"1562","DMRTB1",6.94492541849338,2.44905441828769e-05,0.000180104277227085,"+"
"1563","MIR671",-6.49425072902772,2.50326328116606e-05,0.000183973034617751,"-"
"1564","PLCG2",-6.6691415640107,2.52380343317876e-05,0.000185364002793635,"-"
"1565","SFMBT2",-6.26038093196202,4.37499594837931e-05,0.000321121907086474,"-"
"1566","LINC00334",-6.56252637526739,4.71760619242191e-05,0.00034604816304183,"-"
"1567","FAM30A",-6.50042298673441,5.98626270815569e-05,0.000438827056340679,"-"
"1568","APOBEC3H",-5.60407837291658,5.99967155669471e-05,0.000439529510023929,"-"
"1569","MBP",-6.29795813810192,8.77047671607662e-05,0.000642106220762091,"-"
"1570","SMAD7",-6.45052411544078,9.04243522831729e-05,0.000661595245017075,"-"
"1571","LOC100130476",-6.26836656193166,9.16616674589556e-05,0.000670221243858067,"-"
"1572","TRMU",-6.24521064060245,9.53856385377263e-05,0.000697006889238462,"-"
