"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"317","ANKEF1",-10.1523859702218,1.11938815976758e-12,3.65231285062337e-11,"-"
"318","LMO7DN",-11.3706173579363,1.12710186366198e-12,3.66591653328802e-11,"-"
"319","CYP26A1",-11.7989553134723,1.15264346049767e-12,3.7372386557766e-11,"-"
"320","FAM13A",-11.955002914266,1.1604435870666e-12,3.75077125657183e-11,"-"
"321","ETS1",-11.2757515412842,1.16753072153698e-12,3.76192219715169e-11,"-"
"322","GTPBP10",-9.88942316664847,1.19334094332131e-12,3.83314452694791e-11,"-"
"323","MIR548AG1",-11.2790184664083,1.22409466516866e-12,3.91975576527538e-11,"-"
"324","MIR873",-10.9072636766553,1.23687482197556e-12,3.94845564311517e-11,"-"
"325","GPR18",-10.2004708710395,1.29216939956387e-12,4.11227941528897e-11,"-"
"326","RBM15",10.0703736480656,1.34819969877786e-12,4.2517843237658e-11,"+"
"327","RSPO3",-11.0845378153735,1.34142054694777e-12,4.2517843237658e-11,"-"
"328","ZNF287",10.0703512438403,1.34833728917643e-12,4.2517843237658e-11,"+"
"329","MIR4432",-11.112211945726,1.41825154918859e-12,4.45865525023026e-11,"-"
"330","C15orf53",-11.7486870810173,1.42322030823429e-12,4.46071746911128e-11,"-"
"331","CITED2",-9.81281559538937,1.43029623171308e-12,4.46935163885449e-11,"-"
"332","CDC73",-9.79030219396455,1.46121545439169e-12,4.51144819246963e-11,"-"
"333","TTC21B",-9.79030219396455,1.46121545439169e-12,4.51144819246963e-11,"-"
"334","BRIX1",-9.79030219396455,1.46121545439169e-12,4.51144819246963e-11,"-"
"335","SPEF2",-9.79030219396455,1.46121545439169e-12,4.51144819246963e-11,"-"
"336","ADGRB3",-11.3698912347671,1.47375650251276e-12,4.53662604330043e-11,"-"
"337","MKLN1",-11.6038480680719,1.48137356664726e-12,4.54654207710167e-11,"-"
"338","ZFP36L2",9.6647460927089,1.50107578673871e-12,4.59338072847292e-11,"+"
"339","MIR4774",-12.0199906986205,1.53148892296324e-12,4.67262239829168e-11,"-"
"340","IFI44L",-12.2261446918609,1.56335906698596e-12,4.75583024406936e-11,"-"
"341","HAS2-AS1",-8.98417064539859,1.57401110072398e-12,4.77419261430738e-11,"-"
"342","ANKRD7",-11.0388632551414,1.61062397444955e-12,4.87096016600342e-11,"-"
"343","KLHL1",-10.7895944945849,1.62622046666441e-12,4.90378958796209e-11,"-"
"344","LOC100506885",-11.0243374661183,1.668747378791e-12,5.00285627212618e-11,"-"
"345","MIR513C",-11.2146442663208,1.66721349504149e-12,5.00285627212618e-11,"-"
"346","MSRA",-11.6818414272433,1.67754397360969e-12,5.01469286677603e-11,"-"
"347","LARP1",-10.3970257874902,1.69208232808254e-12,5.03650915387495e-11,"-"
"348","LINC00351",-11.2244492139503,1.69458105534998e-12,5.03650915387495e-11,"-"
"349","NCDN",9.6283261510547,1.74369627887735e-12,5.10337163594688e-11,"+"
"350","LOC101927139",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"351","PTGER4",-11.763381125145,1.75747624359098e-12,5.10337163594688e-11,"-"
"352","MLANA",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"353","TMEM135",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"354","TMTC3",-11.8409965568251,1.76148474720394e-12,5.10337163594688e-11,"-"
"355","ELK3",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"356","EEF1AKMT1",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"357","SNORA37",-9.72312915615402,1.75525155823285e-12,5.10337163594688e-11,"-"
"358","IZUMO3",-10.5764757200154,1.78870295451076e-12,5.16775269790636e-11,"-"
"359","PTHLH",-11.583734849066,1.80736798846783e-12,5.20713289825147e-11,"-"
"360","TRA2A",-9.97835974962031,1.83856055505503e-12,5.28228661692615e-11,"-"
"361","LMO7DN-IT1",-11.3829940208684,1.87826841940293e-12,5.38142112517577e-11,"-"
"362","FBXL13",9.94414867246588,1.97720213057415e-12,5.61835599106607e-11,"+"
"363","CS",9.94440777962285,1.97422308978092e-12,5.61835599106607e-11,"+"
"364","CABP1",9.58487579574613,1.97726151092338e-12,5.61835599106607e-11,"+"
"365","CD96",-10.9906373832189,1.98426733539467e-12,5.62281563013346e-11,"-"
"366","LGR5",-11.2649238759118,2.00457442669157e-12,5.66483969816146e-11,"-"
"367","PUM1",-9.67291870600136,2.05969847300734e-12,5.75769224494999e-11,"-"
"368","IL2",-9.67291870600136,2.05969847300734e-12,5.75769224494999e-11,"-"
"369","KLF10",-9.67291870600136,2.05969847300734e-12,5.75769224494999e-11,"-"
"370","GPR183",-9.67291870600136,2.05969847300734e-12,5.75769224494999e-11,"-"
"371","SUSD4",-11.3679195794119,2.07435930979543e-12,5.76749955408983e-11,"-"
"372","PRKG2",-11.7931216334974,2.06896932258223e-12,5.76749955408983e-11,"-"
"373","AKAP11",-11.9993842295629,2.09012814846344e-12,5.79576285242824e-11,"-"
"374","SVIP",-11.4573918802952,2.13222125661456e-12,5.89667498854664e-11,"-"
"375","AA06",-11.9856942662036,2.21998419240253e-12,6.1230124005385e-11,"-"
"376","MIR4480",-9.66595151815571,2.23357879407209e-12,6.14412379443821e-11,"-"
"377","NDUFB4",-11.6375655986769,2.29793555116994e-12,6.3043892322946e-11,"-"
"378","LINC01515",-11.7488708225377,2.31220525516184e-12,6.32675633707378e-11,"-"
"379","DNASE2B",-9.6522915503368,2.32089956903323e-12,6.33379003760177e-11,"-"
"380","PACSIN3",-9.97820915136233,2.35117417042561e-12,6.36607267038135e-11,"-"
"381","ZNF821",-9.97820963275969,2.351193812323e-12,6.36607267038135e-11,"-"
"382","ZNF429",-12.0755279432897,2.34297255466127e-12,6.36607267038135e-11,"-"
"383","LINC02493",-9.62971288768092,2.4662056695463e-12,6.64269928128056e-11,"-"
"384","TTC33",-9.62971288768092,2.4662056695463e-12,6.64269928128056e-11,"-"
"385","CADM2-AS2",-10.4983020608681,2.50176378685362e-12,6.72097216816284e-11,"-"
"386","RICTOR",9.47462188471908,2.7047886956804e-12,7.21021378335628e-11,"+"
"387","NRG2",9.47462188471908,2.7047886956804e-12,7.21021378335628e-11,"+"
"388","CLTCL1",9.47462188471908,2.7047886956804e-12,7.21021378335628e-11,"+"
"389","TSSK1B",-9.58031099844545,2.74329107410922e-12,7.2753486101312e-11,"-"
"390","AP4S1",-9.58031099844545,2.74329107410922e-12,7.2753486101312e-11,"-"
"391","CAMSAP2",-9.85168661588205,2.79832327661581e-12,7.38343307398911e-11,"-"
"392","WASHC3",-9.85168661588205,2.79832327661581e-12,7.38343307398911e-11,"-"
"393","OXR1",-11.4941734533508,2.81969263305409e-12,7.42088572612684e-11,"-"
"394","USP33",-9.54630708186771,2.89706039732513e-12,7.50984854374282e-11,"-"
"395","CYTIP",-11.6828521330016,2.88101263829091e-12,7.50984854374282e-11,"-"
"396","DNAJB14",-9.54630708186771,2.89706039732513e-12,7.50984854374282e-11,"-"
"397","LINC01072",-9.54630708186771,2.89706039732513e-12,7.50984854374282e-11,"-"
"398","INTS6-AS1",-9.54630708186771,2.89706039732513e-12,7.50984854374282e-11,"-"
"399","EIF2S3",-9.54630708186771,2.89706039732513e-12,7.50984854374282e-11,"-"
"400","ARHGEF3-AS1",-11.04248691758,2.97165543106387e-12,7.68395803087341e-11,"-"
"401","NDUFA12",-9.81275389799481,3.00885769184268e-12,7.76075189693986e-11,"-"
"402","IL6ST",9.41163892267925,3.05315996707779e-12,7.85543122872776e-11,"+"
"403","CWC27",-11.4185334451756,3.23427095283436e-12,8.30076041319251e-11,"-"
"404","LINC00938",-11.8031622536548,3.37643567598589e-12,8.64417678136683e-11,"-"
"405","MIR8079",-12.3730272245428,3.44192749051784e-12,8.79008790973481e-11,"-"
"406","MIR4303",-11.0087958089986,3.52204794179853e-12,8.97254725665572e-11,"-"
"407","TNFSF10",-9.72308566088667,3.66227456001263e-12,9.21627877722789e-11,"-"
"408","VPS13B",-9.72308566088404,3.66227456003158e-12,9.21627877722789e-11,"-"
"409","ERMP1",-11.8467021825892,3.63938892762282e-12,9.21627877722789e-11,"-"
"410","USP3",-11.7740640658966,3.66030499932293e-12,9.21627877722789e-11,"-"
"411","TOP2A",9.69563609765202,3.64657556276528e-12,9.21627877722789e-11,"+"
"412","FBLN7",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"413","ATP6V1A",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"414","NEUROG2",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"415","MIR2277",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"416","STARD4",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"417","LOC102467226",-10.6778146269233,3.99178368351795e-12,9.93620493496223e-11,"-"
"418","GCLC",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"419","TBX18",-10.6487544446357,4.01086301240404e-12,9.93620493496223e-11,"-"
"420","TRAF3IP2-AS1",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"421","RAB19",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"422","HIPK3",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"423","ARHGAP5-AS1",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"424","SH2D3A",-9.8000588433742,4.09245219210472e-12,9.93620493496223e-11,"-"
"425","RAC2",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"426","TMEM164",-9.42336034095989,4.088909122844e-12,9.93620493496223e-11,"-"
"427","LOC100505942",-9.67286104157949,4.25619905646049e-12,1.0309570688752e-10,"-"
"428","LINC01249",-10.6756704923311,4.32011506087833e-12,1.04156060780104e-10,"-"
"429","DCN",-11.7323157374067,4.31736815896755e-12,1.04156060780104e-10,"-"
"430","CLCN3",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"431","LSM8",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"432","HNRNPF",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"433","LOC105378397",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"434","RRAS2",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"435","LOC100507144",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"436","LINC02444",-10.6389448974751,4.56202637778748e-12,1.07802693831253e-10,"-"
"437","L3HYPDH",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"438","MAP3K9",-9.39153989379908,4.56517257063608e-12,1.07802693831253e-10,"-"
"439","LINC01324",-10.7193766655775,4.7750707758549e-12,1.12502407823843e-10,"-"
"440","VGLL3",-10.4361351513171,4.79580778359445e-12,1.12734181603903e-10,"-"
"441","DNAJC1",-11.7953591179603,4.87419337760345e-12,1.14316966223475e-10,"-"
"442","LINC01014",-9.59919144002835,4.97574542860661e-12,1.16434694497914e-10,"-"
"443","SELENOP",-9.37619057582098,5.07207298948588e-12,1.1815416876183e-10,"-"
"444","CHIC1",-9.37619057582098,5.07207298948588e-12,1.1815416876183e-10,"-"
"445","DCUN1D5",-11.454447580256,5.15878684607595e-12,1.1990411763812e-10,"-"
"446","TMEM184C",-9.36740020342297,5.20119600738484e-12,1.20348926855439e-10,"-"
"447","DYNLT3",-9.36740020342297,5.20119600738484e-12,1.20348926855439e-10,"-"
"448","SYTL2",-11.4260155009092,5.2905295952467e-12,1.22142740186689e-10,"-"
"449","CCER1",-11.3437612490772,5.4198316150398e-12,1.24849261457364e-10,"-"
"450","AGPAT4-IT1",-11.0088471561984,5.60663593202875e-12,1.28865412099941e-10,"-"
"451","ADGRL2",-10.5779339576037,5.73022379315238e-12,1.31413979362694e-10,"-"
"452","ATP1A1",-9.31316443139033,5.86931655312931e-12,1.33420529909926e-10,"-"
"453","CNTN3",-10.8988128286019,5.84452705152753e-12,1.33420529909926e-10,"-"
"454","SIM1",-9.32621479147844,5.83885675914111e-12,1.33420529909926e-10,"-"
"455","ZNF396",-9.31316443139033,5.86931655312931e-12,1.33420529909926e-10,"-"
"456","LOC101928424",-9.54621831959196,5.93270297245487e-12,1.34289329866881e-10,"-"
"457","DYNC2H1",-9.54621831406311,5.93350321465384e-12,1.34289329866881e-10,"-"
"458","DMRTA1",-11.2643996610682,6.00688198516067e-12,1.35653232254403e-10,"-"
"459","C16orf82",-11.1097605252191,6.03680525869068e-12,1.36031975578731e-10,"-"
"460","LINC01121",-10.8330351251115,6.07768405759567e-12,1.36655404799374e-10,"-"
"461","HPF1",-11.3044448332526,6.17356300507447e-12,1.38510113148558e-10,"-"
"462","LINC02315",-10.8342277587839,6.19252865281673e-12,1.38634900121393e-10,"-"
"463","MIR568",-9.26320441086991,6.50612650175246e-12,1.4378817608467e-10,"-"
"464","ROPN1L-AS1",-9.26320441086991,6.50612650175246e-12,1.4378817608467e-10,"-"
"465","PXDNL",-10.651466167895,6.48413882443102e-12,1.4378817608467e-10,"-"
"466","NDUFB6",-9.26320441086991,6.50612650175246e-12,1.4378817608467e-10,"-"
"467","SLC2A3",-9.26320441086991,6.50612650175246e-12,1.4378817608467e-10,"-"
"468","SNORA31",-9.26320441086991,6.50612650175246e-12,1.4378817608467e-10,"-"
"469","ADRA2A",-11.1375217203452,6.69672662796634e-12,1.4768495418562e-10,"-"
"470","TNFSF8",-11.106428999544,6.89175551952871e-12,1.5166261135848e-10,"-"
"471","LINC01101",9.47425595059316,7.05546874976071e-12,1.54607443387235e-10,"+"
"472","PGM3",-9.50131285617874,7.0417034127438e-12,1.54607443387235e-10,"-"
"473","ZNF519",-11.8319902081722,7.09062461235258e-12,1.5504932424009e-10,"-"
"474","CHD2",-9.58001483532635,7.14787639897876e-12,1.55971488596281e-10,"-"
"475","C9orf129",9.13601709579088,7.21146024339533e-12,1.57027649047238e-10,"+"
"476","SSTR1",-10.8948501659656,7.32287118662116e-12,1.59118606477359e-10,"-"
"477","NUDT4",-9.54594400244066,7.53660575253657e-12,1.63419524734771e-10,"-"
"478","ERP27",-9.72016479655006,7.57178702564577e-12,1.63838897921034e-10,"-"
"479","SPOCK3",-10.6254925195763,7.72046683785821e-12,1.66707282889285e-10,"-"
"480","MIR589",9.42135696094645,7.79566582131491e-12,1.67980357478875e-10,"+"
"481","BATF3",-9.22492412554094,7.84514842801091e-12,1.68695156322072e-10,"-"
"482","MAP1LC3A",9.43457503360541,7.87085452861863e-12,1.68896780891084e-10,"+"
"483","ISM1",-11.384465909274,7.95498413593653e-12,1.7034865614491e-10,"-"
"484","MTDH",-12.0226511150772,8.03328341915548e-12,1.71669938851911e-10,"-"
"485","WDR75",-11.6120616484596,8.11146308787775e-12,1.72983222098803e-10,"-"
"486","IVNS1ABP",-10.3607227485931,8.16199442011174e-12,1.73702691949004e-10,"-"
"487","CPEB3",-9.423319670285,8.23959030197123e-12,1.74994009226465e-10,"-"
"488","ATP8B2",11.5807136027662,8.51439352725763e-12,1.80257541122317e-10,"+"
"489","YY1",9.66428464395294,8.52227957157626e-12,1.80257541122317e-10,"+"
"490","LINC02026",-10.7188139341337,8.55346930279986e-12,1.80548026528283e-10,"-"
"491","TP63",-10.7269034581174,8.6791126593881e-12,1.82827010664055e-10,"-"
"492","LOC102723692",10.9569024156687,8.75849806355382e-12,1.84124279413287e-10,"+"
"493","SEMA3D",-10.8608792868269,9.0195181183522e-12,1.89226928799426e-10,"-"
"494","LINC00861",-11.1675856579082,9.11066401026458e-12,1.90752222384952e-10,"-"
"495","RABL3",-9.39144766847324,9.1953692774884e-12,1.91363590416625e-10,"-"
"496","TRPM3",-10.8797719691495,9.19180307751185e-12,1.91363590416625e-10,"-"
"497","TMTC1",-10.6796568597026,9.17273988975926e-12,1.91363590416625e-10,"-"
"498","BTLA",-11.2894986594416,9.24390237796358e-12,1.91987313845938e-10,"-"
"499","KCNQ4",9.257031578758,9.28012227797755e-12,1.92353316074392e-10,"+"
"500","FAM133B",-9.14723742077397,9.81045973163891e-12,2.02130647419007e-10,"-"
"501","DNAJC12",-9.14723742077397,9.81045973163891e-12,2.02130647419007e-10,"-"
"502","RMC1",-9.14723742077397,9.81045973163891e-12,2.02130647419007e-10,"-"
"503","CUX1",9.01819432218584,1.02639814229574e-11,2.11054393355167e-10,"+"
"504","GIMAP5",-11.1002039333074,1.03140379284117e-11,2.116628855031e-10,"-"
"505","LY6H",-9.42306009994916,1.0489739638968e-11,2.14417741276375e-10,"-"
"506","MCF2L",-9.42306010621423,1.04897393858808e-11,2.14417741276375e-10,"-"
"507","PPFIBP2",-11.464825526683,1.07234898004545e-11,2.18763422102763e-10,"-"
"508","CFAP299",-10.9288183532706,1.10005550386463e-11,2.23973899143147e-10,"-"
"509","PDCL3",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"510","GPD2",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"511","CWC22",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"512","ARL6",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"513","MIR569",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"514","PITX2",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"515","ANXA5",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"516","FBXO4",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"517","DEPDC1B",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"518","LYRM7",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"519","OGFRL1",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"520","ZBTB24",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"521","SLC2A12",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"522","LOC102723649",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"523","SNX13",-11.1203705388883,1.11292785922302e-11,2.25350297012864e-10,"-"
"524","CPED1",-10.9230528088747,1.12078166505254e-11,2.25350297012864e-10,"-"
"525","C9orf40",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"526","GATA3",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"527","LYZL2",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"528","BMS1",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"529","ARNTL",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"530","MMP7",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"531","LINC02453",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"532","GPR180",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"533","LOC100288846",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"534","TMX3",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"535","RBM11",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"536","DIAPH2",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"537","TMEM255A",-9.06056160155006,1.17000009181e-11,2.25350297012864e-10,"-"
"538","ZC3H15",-11.1298313303948,1.19476400927246e-11,2.28225924262605e-10,"-"
"539","PLCD1",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"540","EREG",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"541","MIR586",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"542","MAFA-AS1",11.3266045821799,1.18967790352465e-11,2.28225924262605e-10,"+"
"543","IFNA5",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"544","BICD1",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"545","NDFIP2",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"546","MIR4756",-9.05704873689127,1.20478927436317e-11,2.28225924262605e-10,"-"
"547","IL15",-11.0258262981099,1.21531427549359e-11,2.29798821781174e-10,"-"
"548","LINC02240",-10.8126422511644,1.220274317372e-11,2.30315643514208e-10,"-"
"549","MIR2053",-10.5393549277076,1.25023205780276e-11,2.34685121122577e-10,"-"
"550","ELOA2",9.26897338060901,1.24876423635683e-11,2.34685121122577e-10,"+"
"551","CYTH2",9.26897338060901,1.24876423635683e-11,2.34685121122577e-10,"+"
"552","EN1",-11.1823848932854,1.25950210011517e-11,2.35996924302376e-10,"-"
"553","LOC101927829",-10.8446779463974,1.26655399658581e-11,2.36889113683309e-10,"-"
"554","DCTN4",-9.65197262310064,1.27964305822684e-11,2.38905201285924e-10,"-"
"555","EOMES",-9.26304284995535,1.28957141371404e-11,2.40324993370167e-10,"-"
"556","NAP1L2",-9.26304222936043,1.29386993831761e-11,2.40692387985954e-10,"-"
"557","IRS2",-9.04989764329379,1.30803155783677e-11,2.42454666715156e-10,"-"
"558","DLK1",-11.0241273818054,1.30597574666655e-11,2.42454666715156e-10,"-"
"559","PAPPA",-10.7544174595924,1.32512097488487e-11,2.45182938161613e-10,"-"
"560","ZDHHC23",-10.88047152451,1.33447224171806e-11,2.46032912586273e-10,"-"
"561","ARRDC3",-11.059308192608,1.3327228536819e-11,2.46032912586273e-10,"-"
"562","CPNE4",9.24199097323449,1.34375455762582e-11,2.46864180986215e-10,"+"
"563","ADAMTSL5",9.24199097323449,1.34375455762582e-11,2.46864180986215e-10,"+"
"564","CD47",-11.1969300208683,1.36190329999049e-11,2.49751016935802e-10,"-"
"565","USP45",-9.2375617151836,1.36429783011436e-11,2.49751016935802e-10,"-"
"566","STK3",-9.23644523727649,1.37057185519969e-11,2.50456266754955e-10,"-"
"567","RSBN1L",-9.23565149588047,1.37505209135187e-11,2.50831812713446e-10,"-"
"568","ZC3H12C",-11.0189877869821,1.38594000524681e-11,2.52372842856827e-10,"-"
"569","GRB10",-10.6822273864031,1.39243022343804e-11,2.52925694294452e-10,"-"
"570","LINC01435",-10.4312854008879,1.39386682536824e-11,2.52925694294452e-10,"-"
"571","SUCLG1",-10.7477187211925,1.40334960975958e-11,2.5420043806906e-10,"-"
"572","LINC02487",9.13591464485975,1.42350749363437e-11,2.57401014102453e-10,"+"
"573","GCLM",-9.00911361168203,1.47476870035661e-11,2.60299192283079e-10,"-"
"574","COA6-AS1",-9.00911361168203,1.47476870035661e-11,2.60299192283079e-10,"-"
"575","LOC100130451",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"576","CPEB2",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"577","FAM13A-AS1",-9.00911361168203,1.47476870035661e-11,2.60299192283079e-10,"-"
"578","LINC01378",-10.656875590366,1.46736330356657e-11,2.60299192283079e-10,"-"
"579","RNF146",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"580","CARD11",9.45253426114968,1.473289432594e-11,2.60299192283079e-10,"+"
"581","MGP",-9.00911361168203,1.47476870035661e-11,2.60299192283079e-10,"-"
"582","SSPN",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"583","ZNF516",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"584","SAMSN1-AS1",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"585","GPR173",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"586","CT47B1",-8.99921133339121,1.46672346609244e-11,2.60299192283079e-10,"-"
"587","PRR20B",-10.5795119142742,1.48084012412074e-11,2.60925543505635e-10,"-"
"588","BMPR1A",-11.0439547836798,1.52061641979662e-11,2.67478497108103e-10,"-"
"589","ABI1",8.8865745240751,1.52357721233829e-11,2.67544297236246e-10,"+"
"590","GRAP2",-9.84074585937506,1.56248505368762e-11,2.73911574750696e-10,"-"
"591","TES",-10.953990418912,1.59886580433646e-11,2.79815042542336e-10,"-"
"592","PRAG1",-10.9293212631132,1.62133945092161e-11,2.83268816568956e-10,"-"
"593","LINC01720",-10.8112461459392,1.62453467063826e-11,2.83348433362758e-10,"-"
"594","MIR34AHG",9.14066016365992,1.70062229959767e-11,2.9163612233819e-10,"+"
"595","NFIA",-8.96112522180431,1.69531384781359e-11,2.9163612233819e-10,"-"
"596","LINC02219",-9.17421144586008,1.70306698145864e-11,2.9163612233819e-10,"-"
"597","MAT2B",-8.96112522180431,1.69531384781359e-11,2.9163612233819e-10,"-"
"598","DNAJB12",9.14066456036471,1.70057225189761e-11,2.9163612233819e-10,"+"
"599","OMP",-8.96112522180431,1.69531384781359e-11,2.9163612233819e-10,"-"
"600","LRMP",-9.1754768447736,1.69417607679771e-11,2.9163612233819e-10,"-"
"601","ALOX5AP",-8.96112522180431,1.69531384781359e-11,2.9163612233819e-10,"-"
"602","LINC00567",-8.96112522180431,1.69531384781359e-11,2.9163612233819e-10,"-"
"603","PLEKHH3",9.14066456036471,1.70057225189761e-11,2.9163612233819e-10,"+"
"604","HDAC5",9.14066456036471,1.70057225189761e-11,2.9163612233819e-10,"+"
"605","IFI44",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"606","UXS1",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"607","SENP7",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"608","MFSD1",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"609","SMIM31",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"610","PRRT1",-9.53428764323878,1.72642458352835e-11,2.91708204328981e-10,"-"
"611","ICK",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"612","SP4",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"613","AOAH",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"614","WASL",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"615","PRTFDC1",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"616","LOC102724421",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"617","PTGER2",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"618","SHF",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"619","PIGBOS1",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"620","ZBTB14",-8.92605752424082,1.74861342631701e-11,2.91708204328981e-10,"-"
"621","PMAIP1",-10.9364798935198,1.76391232994912e-11,2.93786557627435e-10,"-"
"622","LYSMD4",-11.2930122372817,1.78664849801523e-11,2.97094942362886e-10,"-"
"623","XKR4",-10.7495771591836,1.80199608885848e-11,2.99166060145478e-10,"-"
"624","KCNJ12",8.80882416493499,1.83448522586282e-11,3.04071805947102e-10,"+"
"625","DDC-AS1",-11.8212460542226,1.90442157120745e-11,3.15158916975978e-10,"-"
"626","MIR8060",-10.4562316691106,1.91871252359022e-11,3.1701667142961e-10,"-"
"627","CAMK1D",-10.9310722994732,1.95277563585796e-11,3.22130118049104e-10,"-"
"628","TCEAL2",-9.22464381315665,1.96008224463543e-11,3.22820551851341e-10,"-"
"629","ATM",9.01808548531774,1.99526726346984e-11,3.28092993737179e-10,"+"
"630","RTN4",-11.213586555635,2.00738381494485e-11,3.29561441237692e-10,"-"
"631","QSER1",-9.10228534261256,2.02432017154289e-11,3.31815269956705e-10,"-"
"632","SFXN5",-9.10181325821316,2.02820871630788e-11,3.31926625835007e-10,"-"
"633","DISC1",9.07197890635472,2.06509365169916e-11,3.35367325142875e-10,"+"
"634","LINC00336",9.07196564941979,2.06517750373525e-11,3.35367325142875e-10,"+"
